C,o,s,t
10452571.201368056
10434064.069274377
10432960.57871437
10427744.253518354
10326431.758764809
10305263.854168836
10303065.176336896
10281568.804731455
10272400.93905615
10256798.010526402
10246528.202553218
10243432.67147151
10238824.15380441
10170377.580581084
10164498.714559082
10141456.704798013
10137064.018756237
10118108.233561758
10115089.17351445
10110293.308584776
10077487.776517507
9975631.46110779
9969565.06302161
9939861.231889218
9927542.408979485
9913609.36713846
9911061.631847838
9898232.34351778
9872811.333697233
9830311.287877826
9828642.207993645
9825286.66259121
9806440.15242807
9794026.9534679
9789768.902651941
9683942.83575347
9659028.355498526
9632661.848816022
9630969.901795892
9630354.878909409
9609802.661239522
9561682.247277403
9547199.846289838
9537280.799249213
9528658.624514043
9516111.887277793
9502749.86241813
9499907.564168794
9496167.899840359
9489208.601628542
9466770.994139206
9449357.120099578
9441942.61610067
9434081.79950478
9424685.2359483
9397470.0186356
9380548.030005686
9376690.666114792
9361903.818555655
9339433.07528222
9322986.071120841
9303410.276547477
9221568.852728035
9219529.862419145
9216198.673024796
9203637.294119058
9190713.894702747
9099572.189896611
9094826.04955016
9094024.270402871
9092250.87954588
9075849.44930383
8989287.986634837
8976182.597523939
8962612.752754346
8949270.244366603
8931380.825476244
8926168.651046516
8916011.707279379
8910882.547465976
8872313.645855347
8827726.124314727
8824994.004725393
8816923.698490672
8816782.988637965
8816288.523105739
8770340.546601787
8758320.994499877
8751349.623033717
8705561.684873562
8686256.158865679
8682666.913866831
8673414.545848068
8654659.576425463
8600751.878256429
8566757.966935435
8556940.716410743
8550954.324882269
8527669.402580261
8525546.551972575
8518863.33259573
8502008.641753359
8444963.541046228
8441235.72708008
8440642.94237482
8404601.18656078
8377592.1744649215
8370443.642541376
8347703.865638338
8346892.96548798
8337373.206414968
8318368.360647001
8316652.65040102
8247198.469134158
8244190.4597216705
8240858.928622753
8228173.204410953
8224878.689792117
8204958.565289188
8199250.890619605
8141702.173688624
8115085.516770401
8089038.377066025
8084598.890745452
8073339.415978468
8055760.7259262195
8048547.663477891
8045211.615479559
8024635.077664773
8015977.7162255775
8011745.019554973
8011428.198747949
7974572.424724435
7964351.2600995125
7963437.213342871
7958268.163204106
7951389.886750791
7949497.756189627
7941711.371813554
7941540.8944547465
7939990.052739239
7912252.840061762
7910483.196963346
7907903.793225551
7896429.648495925
7893697.528906592
7891352.808855095
7883748.071762134
7882280.534890419
7824656.394955117
7824335.837916209
7808742.505054442
7802308.625535624
7785939.324515899
7766641.869278879
7760914.831012123
7748035.689569476
7693516.119126422
7689525.071418778
7685376.287145336
7627152.184609839
7597170.76936748
7550242.22568378
7520321.538554379
7485417.717326556
7476498.2235841425
7476189.624079343
7460815.371289222
7454737.447638376
7410338.265341702
7403658.155994797
7391224.149578166
7379913.809480822
7354636.402648333
7328288.305098545
7321999.338600967
7299804.012581858
7261967.515032734
7241812.645823128
7167687.259682668
7161275.553490091
7150785.961027195
7125285.380112651
7124395.514805641
7060140.26789503
7057248.752045361
7039433.8900110945
7029572.347809686
7010218.939142966
7003819.196772609
6964261.1317152
6963004.854622218
6931963.587516096
6931302.909177777
6880900.077636263
6847613.704968432
6844804.987959588
6837329.616463894
6813923.295140031
6787605.972316982
6766316.998722426
6763750.817491731
6762580.45831827
6742741.342105111
6740636.159714329
6709136.953806049
6705147.1060292935
6702076.241209608
6700562.370498482
6700104.898580194
6677654.949387441
6673367.108892807
6669394.016025056
6665360.833494363
6646977.033710881
6622301.034271652
6622226.5036851065
6621819.140495331
6621570.071156641
6620365.595131256
6595411.907135338
6589944.199933469
6589695.130594779
6587994.320025974
6579731.714987292
6574425.321469302
6573920.361663733
6546444.735606257
6546300.528140851
6518509.899930426
6515204.462111681
6514188.824271602
6507391.514658343
6489603.274911463
6488086.210644579
6484717.460686766
6479319.2510846285
6477128.018342852
6468323.005763548
6450298.533038121
6447285.295172989
6446170.704853614
6439177.9886526745
6419074.609918186
6394695.992553261
6391014.515173661
6390874.488033144
6383578.145568445
6367400.266620604
6363921.72498071
6357025.924766498
6352126.087074295
6338417.775784477
6283912.151380855
6281242.701653481
6272818.940320488
6263210.340965682
6255719.288939099
6255224.823406873
6252953.9239603225
6220434.458688027
6220166.135414282
6182716.629374411
6150414.774577677
6138403.426636998
6124292.055877647
6104676.080949144
6100251.278691139
6097650.535164947
6091302.991631609
6087211.010622888
6084351.180199628
6066214.47641624
6064220.174842969
6058323.064808083
6055617.827404276
6030525.306613519
6020878.122607736
6014773.763723521
6013762.989832633
6009645.3010985935
5992493.369390187
5990894.049590903
5983296.086963525
5978443.703579941
5975790.613443231
5963523.507137164
5946297.933707934
5939278.939812825
5917195.481912599
5906206.422312634
5902114.441303913
5874028.306952359
5872458.555561323
5851910.452556813
5849457.848220216
5840601.2860156465
5832442.872809545
5823971.344277372
5821204.8213405665
5814378.959190775
5809586.593591525
5809441.888567606
5799393.871388696
5792536.164205108
5776353.164426081
5743722.252424896
5731141.409133771
5717986.8279185565
5700381.783732299
5698191.830205662
5691010.180953189
5673838.70731829
5668203.411053517
5665144.400384293
5660748.308762167
5652157.80065312
5651846.460642158
5636247.647729035
5632263.08259018
5630425.258937425
5616407.413340245
5615303.419028957
5607080.9796243785
5604102.669337513
5603599.892910795
5598462.349450022
5587759.341920182
5584122.305012369
5569747.180175139
5531443.143682108
5517050.124398634
5507972.880040548
5490005.635805609
5486714.019212164
5475413.728044233
5456185.298987811
5432355.369164702
5427181.698207497
5389337.305681152
5370897.825971111
5366842.814195009
5346988.711242176
5345632.50148908
5327957.002107954
5310356.615127406
5306638.157724073
5291410.099741506
5281507.834947794
5278539.267157766
5271833.072531481
5268743.359657296
5264424.0689455215
5233132.853292149
5232382.433350102
5220839.856376013
5191794.430561371
5180213.749671679
5166918.821427702
5163003.820086974
5160572.960929197
5141454.275670398
5140778.156796149
5115449.362972447
5111297.717663445
5090067.601680879
5089347.427569329
5077030.30082089
5041776.261700548
5041401.376866837
5028049.914191316
5021751.315403046
5019841.486125675
5014314.728263595
5004259.984433811
5002979.514926837
4986168.8118747985
4933032.548002549
4910416.422252336
4905287.757206317
4874944.850623217
4870302.801180004
4859262.889176865
4851861.742752068
4850512.311936842
4843357.022480855
4793373.553480744
4789991.355974011
4788837.660045632
4787916.07100034
4782800.307153347
4769422.964140857
4762751.187143407
4754981.288009608
4754019.211078395
4745716.769789306
