Cost
4448744.343143148
4444224.325464277
4443789.702464718
4443255.948264642
4433954.847171539
4423264.133451793
4415077.928250709
4412525.070265531
4411595.342616487
4383159.177866328
4365371.708901072
4352816.93889608
4352343.530995279
4351200.262059359
4349844.052306263
4338267.864290084
4336695.5025440855
4332563.2146461215
4328633.222008364
4325072.26562411
4321971.792948122
4319275.523012002
4318751.844763733
4316207.024465608
4235742.067557095
4224758.583436094
4224503.359515062
4205055.477652523
4203796.583888685
4201975.658688864
4197147.744915712
4180675.0354277045
4177923.660468555
4176574.2296533296
4171924.4581876826
4115354.8882527743
4038126.969077262
4038032.5559557127
4030312.3696414037
4009469.9591781627
4004633.113036738
4000736.8287755838
3998412.8480213787
3963675.802409718
3963181.336877493
3959409.5780231487
3959062.984184983
3958269.6587477904
3928108.848185505
3928021.967745755
3910120.1987085836
4024993.9472882496
4019419.9545610193
4012264.665105032
4009513.2901458815
4003766.154571754
3994014.1412366815
3992908.142174487
3988584.8545072246
3987228.6447541295
3967616.4390926166
3963410.7874743976
3963327.998331569
3961637.7076789755
3961129.7271579094
3958889.261001936
3938019.192384
3914580.6559537146
3871026.999161738
4230723.809796577
4224883.981804693
4207707.106352277
4207168.035895788
4198379.18231273
4187334.330481058
4186044.7661024258
4185730.362293426
4182496.994252826
4176958.685851047
4168835.7100951383
4167649.5154136764
4149565.630859386
4117998.522512762
4091099.063641743
4049679.381911831
4019253.302529944
4001171.6609418187
3985736.372329586
3985141.1317870915
3984659.5817966787
3980913.2750006877
3971592.4811684648
