Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
114884775.95895128,130474200.37991501,123197224.10363056,123388892.72650053
115374928.45680735,133226677.32266048,124269209.57177666,124526110.56953043
117831061.64215574,135338528.34636554,125520741.17514637,125471032.74507949
117831802.33025931,133152484.89003116,125267995.63710216,124928322.5995992
119564377.15088734,132438759.99007113,125895274.4784183,125825890.5552152
117851787.16037259,135666145.5207596,126186509.26190959,126263142.00013414
117851787.16037259,132693959.66618335,125553465.37138548,125992744.08908528
118462180.32722257,134094021.95203945,125394186.93196954,125283616.06261416
115786860.96631654,133121769.86255124,125594218.84177388,125461856.14974129
120366650.93996692,134807399.44582117,126196073.68543606,125519834.115725
119249875.08548884,133973367.99271208,126037292.78791317,126067601.06384772
117822440.88046107,134713300.2035172,125937052.21822125,125760628.87709413
119020725.59480713,131521991.93086827,125840601.11780925,125742648.61381772
117483441.56302811,136397097.70449325,125632477.19258887,125507921.16889293
119328879.88169509,134892623.00780362,126222653.24569511,125749157.33371332
121650174.37938996,134643134.44880715,127370128.13390999,127294204.6827099
121135334.19419022,135180262.28347462,126889345.58072215,126694283.91182977
119880687.7129704,134108241.4002138,127062595.71253848,127169247.26232252
119169603.48495184,133767494.76391894,126941608.86491925,127137116.6358633
120233120.74429244,133321127.65372933,126760157.69621716,126827656.46345212
118703328.56210782,134011978.35855906,127161122.46599743,127124851.42437765
121394295.94878721,135831346.7711044,127331799.7371332,127495893.52220187
120033997.2042666,139675814.65024033,127214331.60740055,126996878.45786011
121014314.83660907,134886494.15471503,126804685.09741542,126609708.7141273
119346863.575888,133061049.14199188,126767037.4207292,126623033.53600203
119436509.51862665,134486627.53025746,126918151.96922056,126762459.54594256
119766045.61297753,131775884.64845149,126572590.56987351,126718639.54371668
120011658.25241832,134281752.46280965,126881815.16501628,126954285.6448425
120883062.03937015,136446183.40433615,126841129.25871526,126802407.35559563
119943833.83943392,135099395.58310136,126947030.3644297,126802407.35559563
121092590.77566232,135355015.34962636,126848190.60488166,126646369.9289657
120359473.89154804,134085739.25333942,127054164.3608832,126788312.11027631
119508493.21325663,133554410.35005185,126633350.99520487,126728627.21891588
121353049.77358502,132929689.55757853,126985303.63493194,126881661.53717864
119640037.55118144,134657733.36512807,127279944.95397602,126929231.97878379
119313863.66597843,131711762.44430806,126317348.05896546,126342017.0052875
121263299.66153547,133139683.6242225,126847693.48009114,126835544.1597504
119749093.69630569,134058685.11407977,126545210.73767982,126840823.2786065
