k Value,r2 Value,Run Time
0,0.7538557265016517,4.042840480804443
1,0.8105772789299261,2.489169120788574
2,0.8656714992169063,3.073086738586426
3,0.8812756311759699,2.3831253051757812
4,0.8904856249376457,2.514538049697876
5,0.8958640793479169,3.328939199447632
6,0.8977327252451823,2.8188228607177734
7,0.8996456367477516,2.8370463848114014
8,0.9020085611534348,2.4499642848968506
9,0.9024094174322611,2.6131091117858887
10,0.9034023317615494,2.4592761993408203
11,0.9042747005785422,2.854313850402832
12,0.9042253399400151,2.738739013671875
13,0.9040003396922325,2.9059948921203613
14,0.9040082901513312,2.5561625957489014
15,0.9043182872314264,2.5335164070129395
16,0.9041942550014387,2.856816530227661
17,0.9041971692081043,2.7536981105804443
18,0.9040804235234174,2.5588550567626953
19,0.9043576080778536,2.3609213829040527
20,0.9044882025656409,2.426560878753662
21,0.9041883964382953,2.424147367477417
22,0.9042538060222571,2.7543962001800537
23,0.9040479715685392,2.418060064315796
24,0.9038534439646265,2.5408363342285156
25,0.9037464602556057,2.4122281074523926
26,0.9036373847058567,2.6760995388031006
27,0.9037347566412942,2.415658712387085
28,0.9034581057698123,2.8491921424865723
29,0.9035338222944658,2.693432092666626
30,0.9035823140825034,2.6096031665802
31,0.9035023853340132,2.457345485687256
32,0.9032684751627721,2.314579725265503
33,0.9031792414428093,2.404770851135254
34,0.9029737597007419,2.4598779678344727
35,0.9027845520646377,2.358520030975342
36,0.9025808170738672,2.447746753692627
37,0.902244533832192,2.638437509536743
38,0.9022894966745039,2.4669342041015625
39,0.9022393775859692,2.334116220474243
40,0.9019471823504218,2.5383498668670654
41,0.9021295340835792,2.597397565841675
42,0.9020180466313978,2.4629361629486084
43,0.9017991897257382,2.5149214267730713
44,0.9014978179447408,2.3412609100341797
45,0.9013546797345602,2.4467952251434326
46,0.9011753021058491,2.4123499393463135
47,0.9010654672599402,2.380643844604492
48,0.9008486595451406,2.4289913177490234
49,0.9008280133061272,2.491379976272583
50,0.9008802456131152,2.6069743633270264
51,0.9008180484043201,2.3201990127563477
52,0.9007944714062173,2.4046685695648193
53,0.9006484537867112,2.624565362930298
54,0.9006149279093042,2.5457146167755127
55,0.9004616822626798,2.4865658283233643
56,0.9002497776731514,2.52851939201355
57,0.9000904757410105,2.6835100650787354
58,0.9000795348485093,2.656097173690796
59,0.899709518339783,2.354860544204712
60,0.899646792616738,2.441149950027466
61,0.8995003839824098,2.732008695602417
62,0.8992790404543518,2.7662177085876465
63,0.899374137809528,2.764068365097046
64,0.8994357941386925,2.6849052906036377
65,0.8993271117330813,3.282792568206787
66,0.8992662501577198,2.757786750793457
67,0.8991937532164983,2.428480863571167
68,0.8990204883981117,2.491628408432007
69,0.8988359234794411,2.533294439315796
70,0.8986676110037335,2.3529772758483887
71,0.8985985814528249,2.5142080783843994
72,0.8983046647264628,2.4116721153259277
73,0.8982238974215536,3.0750269889831543
74,0.8980954788024713,2.4359726905822754
75,0.8979244907502121,2.3668267726898193
76,0.8978909358843823,2.5428531169891357
77,0.8978524818849053,2.6464786529541016
78,0.8976911628051059,2.4878478050231934
79,0.8976335942042684,2.3861896991729736
80,0.8975242605322471,2.397059679031372
81,0.8974153665553875,2.36975359916687
82,0.8972935154714109,2.3746938705444336
83,0.8971927752579852,2.2823333740234375
84,0.8971455137726155,2.3913559913635254
85,0.8970472330307541,2.3192832469940186
86,0.8969213537826803,2.3237574100494385
87,0.8968320360830166,2.3166167736053467
88,0.8967177190268066,2.3006420135498047
89,0.8966954228780527,2.298614740371704
90,0.8965805430521453,2.503204107284546
91,0.8964900315824958,2.504585027694702
92,0.8963735481806586,2.670245409011841
93,0.896223823086652,2.537602186203003
94,0.896155718794998,2.7953290939331055
95,0.8960519158041357,2.440262794494629
96,0.8958715783498123,3.2939767837524414
97,0.895794973551163,2.520639657974243
98,0.895791383086048,2.827634572982788
99,0.8957003805187763,2.6969127655029297
