k Value,r2 Value,Run Time
0,0.7538557265016517,4.171394109725952
1,0.8058764824657663,2.4107933044433594
2,0.857188106029467,2.564046859741211
3,0.8743067226463009,2.767054319381714
4,0.8848890276442145,2.66127610206604
5,0.8900480231160046,2.4784164428710938
6,0.8929603702593089,2.747307538986206
7,0.8954415182483512,2.2529940605163574
8,0.8976787434676224,2.51171875
9,0.898076819510837,2.400421619415283
10,0.8987661820825341,2.363257646560669
11,0.9004176164449083,2.47953462600708
12,0.900401567084676,2.463710069656372
13,0.9009647843147717,3.073660135269165
14,0.9007337911677489,2.941681385040283
15,0.9013311075724011,2.5579657554626465
16,0.9009528419534095,2.6417462825775146
17,0.9012285608661218,2.380744457244873
18,0.9009934293291527,2.3814542293548584
19,0.9006331010970042,2.358461856842041
20,0.9007123469631539,2.197615623474121
21,0.9001531015109108,2.196777582168579
22,0.9004481388945577,2.3452115058898926
23,0.9001306377757005,2.253983974456787
24,0.8998970125577745,2.4376516342163086
25,0.8998472962898939,2.3684933185577393
26,0.8998490867480673,2.3169021606445312
27,0.9000735882917752,2.371070384979248
28,0.8999877811886295,3.0185792446136475
29,0.8999295060946488,2.5725603103637695
30,0.8993804932070738,2.6742289066314697
31,0.8993741522178506,2.500490188598633
32,0.8993639773894194,2.48087477684021
33,0.8992202202256819,2.354067325592041
34,0.8989633390323943,2.526865005493164
35,0.8990181647337928,2.490983724594116
36,0.898960392865755,2.555082321166992
37,0.8989429908724392,2.465606451034546
38,0.8986521708265387,2.6468617916107178
39,0.8986037606202356,1.947068691253662
40,0.8984572904605534,1.4945800304412842
41,0.8985697027975882,1.5386264324188232
42,0.8985831996045586,1.597764015197754
43,0.8984092148308498,1.595897912979126
44,0.8981385931648247,1.4584813117980957
45,0.8978088314062415,1.4115142822265625
46,0.8976324832420226,1.5152311325073242
47,0.89767087752638,1.6165640354156494
48,0.8974215351607343,1.7333056926727295
49,0.8971683505082095,1.4817726612091064
50,0.8969100395403637,1.6595637798309326
51,0.8966670478931575,1.467731237411499
52,0.8963970924462,1.3347482681274414
53,0.8962057512843113,1.4761230945587158
54,0.8960951466333431,1.531799077987671
55,0.896012249429816,1.8372220993041992
56,0.8960421339213741,1.9576663970947266
57,0.8960071800343796,1.6731784343719482
58,0.8960036151709573,1.596242904663086
59,0.895894271114441,1.7256009578704834
60,0.8957485101520801,1.4247896671295166
61,0.8956140139232678,1.519071102142334
62,0.8956839045253507,2.1397223472595215
63,0.8955346360466983,2.2399275302886963
64,0.8952022035054773,2.2389559745788574
65,0.8951754050688026,2.3321845531463623
66,0.8949427873554665,2.2489724159240723
67,0.8947197144254864,2.4625864028930664
68,0.8945800226626158,2.4123997688293457
69,0.8945743330235133,2.438486337661743
70,0.8944144193966931,2.3773515224456787
71,0.8942946618172399,2.5397255420684814
72,0.8943066120471727,2.4394891262054443
73,0.8941983786178989,2.2369275093078613
74,0.8941784326205784,2.3091421127319336
75,0.8941655030757831,2.4886200428009033
76,0.893915355744632,2.222947359085083
77,0.8938777858664282,2.2229115962982178
78,0.8937542510353413,2.2118825912475586
79,0.893755427926757,2.1928343772888184
80,0.893652698691933,2.2479803562164307
81,0.8935206668901571,2.287109851837158
82,0.8934203315885286,2.253995180130005
83,0.8932729712997326,2.454529047012329
84,0.8930501061892644,2.2319226264953613
85,0.8929830526744594,2.1788253784179688
86,0.8929898538035141,2.192830801010132
87,0.8928838844667253,2.298112630844116
88,0.8926753529291075,2.329254388809204
89,0.892601772938967,2.182802200317383
90,0.8926049426264512,2.2199316024780273
91,0.8925637037489009,2.2580318450927734
92,0.8924993315628444,2.2078514099121094
93,0.8923534971599819,2.221890449523926
94,0.8922972006261617,2.337184190750122
95,0.8921942662115235,2.340214252471924
96,0.8921002402707282,2.3973913192749023
97,0.8920454441998171,2.304158926010132
98,0.8921178097688082,2.481600761413574
99,0.8920704776212218,2.369302749633789
