k Value,r2 Value,Run Time
0,0.7538557265016517,5.047814130783081
1,0.786094507985101,2.197922945022583
2,0.843589388457326,1.9472765922546387
3,0.8610547729960537,2.0917558670043945
4,0.8708040868203182,1.9535157680511475
5,0.8775715199330154,1.8254098892211914
6,0.8808103527351799,1.766810417175293
7,0.882454176967072,1.807948112487793
8,0.8826418886431029,1.9595222473144531
9,0.8830139384794207,1.9098238945007324
10,0.8852597542121815,1.8535854816436768
11,0.8854706342581694,1.7392618656158447
12,0.8864958976098831,1.5761349201202393
13,0.8862883829159611,1.93747878074646
14,0.885299796255383,2.010526180267334
15,0.8864032944534046,1.6906373500823975
16,0.8863363516973356,1.971029281616211
17,0.887724708433077,2.0342273712158203
18,0.8883578223984337,2.1740691661834717
19,0.8886499404303456,1.8702008724212646
20,0.8890930780767844,1.9091639518737793
21,0.8887935983873225,1.6961312294006348
22,0.8891842665592373,1.7078237533569336
23,0.8889902891087956,1.5738518238067627
24,0.888746136313102,1.7891523838043213
25,0.8881460076136283,1.5982513427734375
26,0.8883174099311991,1.6287331581115723
27,0.8878144439061297,1.656831979751587
28,0.8875978234079416,1.6151947975158691
29,0.8874670279508972,1.5345911979675293
30,0.8875980322714606,1.4515550136566162
31,0.8876891092839218,1.6707558631896973
32,0.8876627700323895,1.6887624263763428
33,0.8878370854023016,1.9652574062347412
34,0.8876781950131036,1.7927436828613281
35,0.8873712752792233,1.62416410446167
36,0.8872704622753991,1.8091154098510742
37,0.8867185311222558,1.8681960105895996
38,0.8867831538856491,2.017906904220581
39,0.88697342100007,1.9197545051574707
40,0.8870995271422144,1.791137456893921
41,0.8870127112656656,1.7876238822937012
42,0.8872002146761557,1.628467321395874
43,0.8869117756048684,1.4211485385894775
44,0.8869057944697707,1.5839629173278809
45,0.8865127201405114,1.8034868240356445
46,0.8862446751745033,1.435495376586914
47,0.8861123083792999,2.339958906173706
48,0.8856421271012934,2.614266872406006
49,0.8852987203522783,2.879234790802002
50,0.8848021399570101,2.917240858078003
51,0.8846173610293838,2.8602895736694336
52,0.8843287790768424,2.880824327468872
53,0.8842324753586687,2.906675338745117
54,0.8842549073831972,2.9199352264404297
55,0.8841186646048241,2.545097827911377
56,0.8840995460525927,2.6490933895111084
57,0.8840070633835321,2.53137469291687
58,0.8840884553831273,2.498842239379883
59,0.8841535264478215,2.521550416946411
60,0.8840890950434971,2.620919942855835
61,0.8839163375053172,2.4024558067321777
62,0.8838582740678312,2.5448460578918457
63,0.8837123717750759,2.4815404415130615
64,0.8834723742084287,2.4702701568603516
65,0.8833033643405506,2.500077724456787
66,0.8831056665075397,2.6340219974517822
67,0.8828434438167673,2.44722843170166
68,0.8828059158363766,2.4865639209747314
69,0.8826253603645671,2.454216957092285
70,0.8825513964245202,2.499055862426758
71,0.882387278061447,2.486602544784546
72,0.882258385308908,2.668494462966919
73,0.8822477684028062,2.9983065128326416
74,0.8822171733808157,2.614504814147949
75,0.8821599877187902,2.5675454139709473
76,0.8819391552721851,2.9572291374206543
77,0.8818477789791082,2.584310531616211
78,0.8818193369624073,2.7615718841552734
79,0.8818007765028975,2.6142964363098145
80,0.8815869446872213,2.5335073471069336
81,0.8815532507742485,2.6931986808776855
82,0.8815510193939422,2.6668362617492676
83,0.8815854538479126,2.610468864440918
84,0.8815228588487679,2.7658841609954834
85,0.8814722582516992,2.736820697784424
86,0.8812771818517631,2.6345083713531494
87,0.881223694128031,2.8467111587524414
88,0.8811538920432195,2.7061407566070557
89,0.8809980705929509,2.5913445949554443
90,0.8807519767526931,2.4959335327148438
91,0.8807529694580798,2.489208936691284
92,0.8806571598075963,2.542771100997925
93,0.8804399292979653,2.4769182205200195
94,0.8803619092868136,2.5692076683044434
95,0.8802906324336405,2.768373727798462
96,0.8801916485138586,2.9220967292785645
97,0.8800291383940354,2.6995363235473633
98,0.8798693145392189,3.3216135501861572
99,0.8797247430100189,2.857163429260254
