k Value,r2 Value,Run Time
0,0.7538557265016517,5.038727283477783
1,0.3947135270117673,3.521240472793579
2,0.7243358366005375,3.613811731338501
3,0.7537658898278408,3.4457969665527344
4,0.6754613882504035,3.372180938720703
5,0.673744825319583,3.526731491088867
6,0.6983289703366169,3.426348924636841
7,0.7319402455309502,3.5287563800811768
8,0.7271488250299432,3.5219368934631348
9,0.7154583464485811,3.489621639251709
10,0.6602328821234117,3.510887622833252
11,0.6835999537545105,3.285475015640259
12,0.7325670786828399,3.398557662963867
13,0.7355937890068323,3.2996840476989746
14,0.7246358189623192,3.263361692428589
15,0.7335927639710469,3.5306549072265625
16,0.7265903982413758,3.5584771633148193
17,0.7331487216933292,3.5072946548461914
18,0.7336801912454322,3.265075206756592
19,0.7467757410284768,3.386838912963867
20,0.7387540637865303,3.346890449523926
21,0.7396204128002157,3.4882171154022217
22,0.7366270315940524,3.4526424407958984
23,0.7424744259603775,3.3362014293670654
24,0.7493088329888982,3.3905556201934814
25,0.7504776855815976,3.5141448974609375
26,0.7492601671476564,3.35957932472229
27,0.7487681063086332,3.472646713256836
28,0.7446709835613774,3.648709774017334
29,0.7469588846649248,3.35544753074646
30,0.7439783512384885,3.3986594676971436
31,0.7476890527749006,3.489431381225586
32,0.7505620644659736,3.2556347846984863
33,0.7505464911264914,3.56125545501709
34,0.7497337603011338,3.71317195892334
35,0.7511050325570515,3.5809383392333984
36,0.7496741976864727,3.4524805545806885
37,0.7491846258014803,3.60268497467041
38,0.7460258013557806,3.4114744663238525
39,0.7506701326351819,3.6705265045166016
40,0.7515818554475001,3.3356683254241943
41,0.7505317907031744,3.5236001014709473
42,0.7505244825614126,3.46435809135437
43,0.7505676062600948,3.4174983501434326
44,0.7522388127482418,3.2278249263763428
45,0.7518510100640687,3.296731948852539
46,0.7513039685339886,3.4415597915649414
47,0.7519595643702639,3.383171319961548
48,0.7522583565484404,3.30310320854187
49,0.7521958741486847,3.3603360652923584
50,0.7531597046927708,3.4366071224212646
51,0.7533380639267797,3.202665090560913
52,0.753157033743623,3.6084847450256348
53,0.7536837431464635,3.7122416496276855
54,0.7537921234246698,3.3473896980285645
55,0.7538595372399487,3.7607409954071045
56,0.7537370495745991,3.554299831390381
57,0.7538593996875993,3.4663963317871094
58,0.7538390970129487,3.692310094833374
59,0.7536132295846601,3.440624237060547
60,0.7532808364224103,3.4235706329345703
61,0.7536091922229023,3.504626989364624
62,0.7536818599511084,3.6029438972473145
63,0.7538402510090672,3.7268223762512207
64,0.753841626283374,3.8377926349639893
65,0.753856899146418,3.360234022140503
66,0.7538381511794384,3.2576792240142822
67,0.7537495479036144,3.275477409362793
68,0.7534489485758205,3.352334499359131
69,0.7532174141315461,3.552621841430664
70,0.7531904505695716,3.558767795562744
71,0.753470485751901,3.5355920791625977
72,0.7535636321855566,3.585589647293091
73,0.7534465911436956,3.3368630409240723
74,0.752892721053332,3.3560867309570312
75,0.7523532442667011,3.4619972705841064
76,0.7520806973314681,3.580653429031372
77,0.7524990420892859,3.253844976425171
78,0.7518019477382262,3.3250081539154053
79,0.7498190013059882,3.6691393852233887
80,0.7506595944864809,3.688615083694458
81,0.7505182290613952,4.029474496841431
82,0.7500243931186797,3.6554880142211914
83,0.7499488553934732,3.3769381046295166
84,0.749968382671814,3.379371404647827
85,0.750132890164635,3.5357706546783447
86,0.7504543966275035,3.567462682723999
87,0.7507593704085798,3.603924036026001
88,0.7518691296203646,3.6207163333892822
89,0.7516362762266927,3.392223596572876
90,0.7522403385630861,3.9970858097076416
91,0.7525214859858779,4.285464286804199
92,0.7527517146788696,4.05656099319458
93,0.7530891253289889,3.515470027923584
94,0.7533663196222227,3.2981603145599365
95,0.7533038671632079,3.353111982345581
96,0.7534797445886802,3.3286569118499756
97,0.7535879078138583,3.463393211364746
98,0.753564989401784,3.4108641147613525
99,0.7535783378954896,3.5891106128692627
