Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
115087972.24542646,138369828.63755354,123921674.62925631,123805358.14052139
117295353.55064812,135660431.43296888,123971966.36620459,124035764.26223421
116125051.41987017,136133874.7416257,124549749.14032198,124499269.34232937
114837641.63311255,136118371.59688428,125413183.98694168,125245719.67048931
116824818.3247315,133958750.15404423,125125787.05550833,124852151.0836086
117665454.09659895,133822198.39478466,125662755.22497138,125761959.59436151
116486312.14819342,135325591.9762532,125296114.98121397,125121061.77642652
116012437.33022058,135681988.6346497,124277481.33188428,124796479.65055943
116012437.33022058,132013623.91089858,124520212.49533595,125185987.37628403
116334255.92975438,136062386.23634276,124934970.41434109,124770260.625967
116499266.76237309,134624644.3147646,124874118.26712166,124599351.93285249
118165724.16949496,137860510.38024142,125497688.17396311,125070565.35114539
117564821.32225673,137961925.47129425,125601757.65958768,125268993.64312688
117967609.41100724,136055656.68644515,125378340.72606395,124892479.46136229
115021593.55615322,138656428.54789606,125473606.16950257,125329353.03721157
115021593.55615322,136831554.2744539,125518157.68703432,125269708.82894626
117729023.7127783,136785092.52948228,125247512.28784318,125041700.37098536
117146132.34200686,133087566.9707485,125205201.15398836,124711589.31897151
115673638.07674342,136076896.54848728,125689488.01199232,125097832.44530392
116471765.33615814,137816447.20112,125397406.77168019,125197230.49645531
116344250.3543781,134019411.29334286,125758404.99481347,125600970.63435842
115031319.70805378,134798281.69407007,125093184.26928672,125056445.76243475
116265657.00959837,133131193.23399559,124872355.94085154,124618617.437379
116521624.75109938,133553515.18983619,124431157.13454393,124053628.45039228
115990576.36893223,133929205.43695502,124871579.86247316,124979802.52624887
117017410.95207727,139968695.82033974,124671077.70769148,124310762.15918112
118263222.4637937,133282453.26133421,125326565.44630513,125356526.08375427
116654473.68288508,133982509.46637839,125400199.91582987,125182449.70289373
115416684.43148401,133425708.37492763,125134174.08891506,124707943.77967381
114962156.20512156,136322064.46900615,125322770.53391,125671685.63364573
111216680.75698385,133663455.93640575,125402705.43614246,125635506.05479933
115339238.6041765,133971145.07960387,125274558.74634305,125261432.41240145
113754007.23849252,133623566.78624283,125172873.60078466,125239360.34217383
114166634.86871587,134203757.27216491,124706395.47991262,124579237.2509262
115902194.91644385,133162062.31273867,124938411.08525975,125062583.49309608
116794253.5627776,132304993.3380674,124677291.79518779,124556763.23163426
116715293.79485244,133560635.77791531,124783416.91228479,124209715.41196416
116657477.40511627,131986305.63973577,124003515.20487504,123893011.99199086
