Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
22773877.902355373,26039708.379777033,24719964.159771275,24765096.443063006
23793318.001102306,26137320.991720054,24850202.659540746,24785888.319176804
23429792.427939747,26409746.826468118,24976163.4704848,24959949.33440411
23441601.572734952,26367179.234766416,25053699.077931304,25085958.36369314
23441601.572734952,26132134.141889594,25014281.338044513,25030798.0014021
23691291.99032209,26593198.98121945,24951220.501137935,24937908.762543544
23657522.511989377,26249392.279671602,24947859.595077712,24911439.945690557
23938845.177225225,26080810.876955453,24903818.394459438,24931438.67643912
23494216.20086837,26634727.91191506,24991120.897272896,24898317.505420268
23449839.153465528,26545340.75364666,24936330.442994576,24933544.0239119
23667922.943347488,26560932.692491934,24996465.954546317,25010091.983558763
23848213.92173424,26393797.25655034,24944620.543761455,24935660.9523673
23319691.065489333,26295316.908387635,24993843.568954922,24924366.569459226
23746592.555726994,26280621.64734681,24941458.40611791,24884682.700814087
23623814.115434203,26037058.647117596,24949477.293010585,24999687.59187373
23095451.144648332,26393452.93875798,24974076.612840228,24971624.17830313
23320571.782645524,26400905.830266923,24992941.201406557,25021295.841908447
23527791.25752606,26472359.046471387,24900012.77315161,24841119.165179193
23339921.632608995,26207669.142387167,24878469.949353337,24821899.72736089
23703890.99740873,26485674.383392747,24937247.32779184,24841851.84746558
23215132.77998541,26151464.255429655,24905828.397868082,24949327.669468142
23620517.026426893,26519364.713240057,25010214.047808673,25004759.00615918
23480495.394700862,26191489.12788079,24939214.032003004,24984870.05089333
23139116.870963827,26076376.091485165,24907418.82910647,24892652.305545703
23315468.83363546,26389269.825485773,24977790.670061503,24948613.00154874
23736094.413360383,26448753.382627223,24955718.449476793,24988343.639749736
23519725.7183506,26086040.160112303,24903457.45961886,24915764.537257567
23677467.011713628,26411008.10646315,24873525.245397754,24870476.04952269
22967948.661883492,26464590.75018028,24845806.729744017,24846953.11854121
23512998.29141146,26379829.333268777,24863735.583017718,24845627.383654483
23512998.29141146,25930384.050445862,24883393.981840577,24891415.41071598
23874127.696141038,26243562.73446931,25007281.868122593,25009170.384229496
23414376.599683877,26242756.94255626,24973400.489780296,24952170.136612937
23427536.11997591,26640050.669918638,24941399.06401153,24945763.912455752
23067151.770380795,26217321.283793345,24911538.127250154,24917662.519937348
23323232.868370444,26698022.87566273,24949992.970449086,24883315.606057107
23286990.37138089,26526267.747828312,24955703.223621093,25022238.80318977
23294108.666474007,26095144.52838472,24948748.191599116,24930226.98376791
23294108.666474007,26372038.99695789,24909793.376805913,24965102.719702564
23483661.65194569,26462058.982818734,25020470.525884256,25043382.42318859
23836135.789188888,26556142.206504714,25081040.20951781,25091419.531334825
22909518.142326225,26412336.3340475,24999346.630678784,24966719.217362195
23584873.895724956,26094517.041239005,24882821.617310368,24898160.56834704
23610274.004016746,26548663.160370734,24961511.953133717,24919048.24386977
23648454.583847396,27081759.305359837,24786953.939169828,24731160.540082768
23063150.711179957,25962563.567071404,24890362.894675706,24937515.098553125
23571825.328584436,26253554.75282091,24806280.77383835,24778218.762902107
23465073.150952786,26460937.085617047,24904009.926423594,24901215.373918016
23645346.895755786,26403330.216634985,24911320.917528674,24958899.700146317
23471822.625694975,26158198.246445324,24873021.79232788,24808315.288894653
23621633.512131963,26084729.465683334,24885027.903639458,24915035.936644197
