Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
113173303.40749985,136007314.11976454,124817323.91172005,124895479.51913407
116370667.41714102,136283611.7575966,125624033.16086501,125765811.2462298
114696046.25770348,135284424.4167153,126445963.87873976,126427927.9503186
117937817.94662926,136400840.54288593,126472686.96934715,126115726.27862275
116724094.29381222,136856595.50266784,127177497.57912394,127148302.39280142
120099100.90284698,135751232.8940974,126607775.76501417,126291827.64127515
118430847.14466615,137260988.7785747,126294623.91835244,125742298.73033261
117098918.38242385,135810166.4351513,126396145.67099114,126174687.09955388
118918885.69327658,135321035.08982685,126529784.45959823,126482672.84339303
115183829.80593322,136058376.70384437,126358820.81464456,126291174.47828692
117591965.2914471,136709260.65604585,126149956.24618272,126041615.48460959
117591965.2914471,133013684.32114145,125831063.50713518,125783091.4618853
119687228.31841163,139721818.13250527,126797394.16646221,127039301.01701802
117005133.75693657,134191573.12155755,126264132.88821223,126407146.08968961
111804667.26308845,135559908.63628668,126482445.19403441,126921108.37651306
111804667.26308845,135214610.31113613,126793372.38304266,126958890.43863182
115455794.30405311,137498767.2255512,126667802.17778984,126159686.19522287
117766254.51952179,135227351.3852783,127205152.7905301,127284541.92556764
118164925.04423834,135279619.85928646,126740481.92630558,126882359.0512968
118966454.26683384,134858969.13178936,126204092.48852246,125910795.82771757
117800409.0140176,138397143.3863696,126971669.01019454,126847286.36355731
117214158.53297809,140002571.4972115,126923891.09390378,126854728.92993435
118526158.77399196,140302159.9186384,126484764.4693256,125703028.22874123
117668721.65964806,136939264.41875944,126275458.89211223,126442008.19439688
115744811.93150377,137042439.8351271,126018797.58170794,125789661.88398585
117746890.76494573,136220618.30822074,126221774.6237537,126068651.04958257
117565125.94239436,136369307.8766502,126490574.39677733,125994999.60655442
119619391.94661371,136672981.4636809,126020875.95442224,125586999.72554278
114831829.2008204,136052785.25240305,126041681.79518306,125554090.79323518
115412828.97382863,134015007.85134521,125827200.35952808,125959094.9013806
114514924.83229078,139765780.49781832,126725022.65254484,126569943.59674695
116895619.57796276,133314997.87674257,126028644.89537762,125973922.1779009
115933238.35849172,139834298.64267096,125911666.23055416,125703894.64830436
117383830.65563707,132487920.4931456,126201577.95631355,126754159.15699777
116753531.76544319,136137086.27160564,125963430.75132434,125752438.31906588
115285684.24790378,136737166.2217679,125608646.42833824,125535160.98008591
118377517.28555556,135605560.32336608,125767992.20586812,125929596.60466564
118379720.88904794,135004095.10583296,125814003.23022018,125942465.99377316
116668132.51846795,135533314.96071008,126181450.85428147,126351170.29732457
116080868.03587867,136129629.27240315,126456191.78029203,126135686.038033
114791314.04107364,136372215.47024262,126552640.71433714,126566663.98286948
119070117.50364342,137612698.81321022,126333733.33316368,126174521.55594274
116279287.92564039,135985068.53037366,126371507.37806639,126172446.85011135
117319740.49611045,136817332.17045218,126537542.01334646,126519056.92877871
119935693.87081866,139877521.25162628,126532128.24088815,126366297.71279483
117319279.7651884,134515572.1938813,126281098.65866026,126227407.26386218
118011128.92707056,132501490.79297777,125837000.33617792,125896771.85337861
117148119.12649317,134407125.46060362,126076922.79110621,126456264.09617653
116564523.423924,138876284.96015424,126372595.99678734,126754478.77635372
117153982.1622467,137972677.47701326,126057421.53279287,125691562.32054208
117370072.69349901,137557772.88386875,126425080.45969869,126058283.5925604
119070361.90596548,134734415.9438979,127060755.24534039,127084542.8079482
119086820.57263544,139144886.03877422,126772127.9112587,126617837.19760653
119071437.64874569,133527134.78083862,126608452.57659759,126435391.11425546
117472192.20685068,135115112.15417695,126104001.45557389,125795194.38881607
114965438.46794276,137637423.14277893,126627505.26875423,126294330.60519147
118474390.81196345,137813585.0853238,127047632.768796,126429137.84236558
117953791.64498462,139073736.4335557,126968598.88389455,126821074.0908368
118046136.52304839,137138135.38501173,126157230.21840592,126172759.56513028
116756137.33020917,135721916.00719944,126969362.43859306,126755924.78255248
116456139.1402466,136962988.26168942,126834086.98505601,126734161.29809526
115692070.83780544,134555511.47515485,126677114.26327786,126460066.59478658
119846759.1080354,135474485.22731754,126977922.84340234,127104527.13608216
117390348.10738656,137098862.00678223,126395863.67846549,126571562.83715683
