Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
118967098.37382293,138088019.83911452,127914336.32483055,127864997.6477828
121037164.76510051,137462473.655062,128201310.36276932,127903105.95049179
117776356.07091911,139053683.0380652,128876906.99113399,129221502.71965265
121929656.78325851,141678980.63063332,129081644.20444968,129174129.60892591
119455271.49833696,140768345.75353625,129524846.87019657,129639767.2859526
120096650.3663437,137913457.59274387,129579695.79549114,129463014.21676503
123179452.90516414,140480377.26354122,130641924.89064051,130806204.6963188
122110077.71958049,144418039.26997256,129977890.05664584,129278438.09432542
121358045.74961807,142058946.63542303,129913652.41991271,129657719.47989313
122417148.93501274,140600223.9910812,130582006.55565037,130650485.16088176
119724481.78962478,137611459.30014426,129868674.70230222,129767360.98135051
122433907.44839571,137492781.86358166,129931982.5252219,130273929.37957737
121116062.9856839,141048545.28269097,129910139.02549405,129223583.358264
121077905.6550685,137834905.42013657,130000288.55013543,130118333.35067353
122931356.52078639,138819739.6870488,129727307.27807583,129911104.74383162
121605383.8258298,140564129.13933128,129415342.53319892,129662450.13732289
120692605.60955948,144242618.83345118,129481377.19707368,129691459.55805592
122290044.9817114,137013968.45895553,129931074.80044338,129869471.01496473
121478975.85271542,141660395.56737965,130314564.44586481,130049585.48170003
123336045.33579777,138578967.55067137,129832538.2314414,129628352.03485386
120007492.71670926,139347113.76200938,129577096.03803001,129478056.580149
120222203.24535772,138572370.8218139,129091916.96751745,129105795.11425054
120917962.21963261,142031117.17321858,129479772.18502325,129582314.90687275
119729757.56180039,136142389.83993846,129083503.96912104,128857639.95993225
120593114.67368576,137927400.29153374,129497777.43181793,129543250.86721209
119175682.6320131,139755523.98168325,129115470.22969091,128906349.76690844
122141639.20655747,138487496.15203455,130027071.6316449,129779192.15580738
118561198.9961584,139086437.64954826,129936099.03667979,129832896.07719503
121482226.50874698,144068788.151774,130297140.72370245,130120386.13430138
122451016.16913216,139651387.16452277,129873648.21088423,129811161.17238158
122589433.60971588,138375281.74742496,130007716.79727235,129828381.41330639
120705928.92638393,141131872.31796598,130035270.49712345,129677833.62276337
122420057.72086883,137273396.7843086,130423717.80196822,130427595.27887747
122503089.75247532,139140510.99442887,130178840.7005558,130312770.72286363
121778079.47875191,141044982.83024132,130266115.44241723,130552438.36955848
122580682.86786528,138812772.9238828,130176792.78778148,129935213.58721155
122660906.58408166,140532338.13434768,130161203.1032567,130005850.98618776
120283751.15349014,140731216.86615655,129633198.74455494,129501091.79376256
121957233.19307406,138024003.55465898,129921297.00939,129951266.28560989
122596975.31956728,139797864.45061117,130261418.54264551,130088021.91398668
122821698.98651245,139623963.92816457,130077244.6989668,129505114.5636703
123441142.88330664,138868013.1796927,129904911.38282283,129791529.74301136
119940089.16104668,140593135.40092555,129895311.84967399,130023574.71039826
122451707.20009999,138692980.36832052,129790630.00958641,130117246.83499767
122823151.8343474,140733440.75803086,130320330.97358492,130289873.95260914
120560268.36795227,138989616.6526574,130185280.98402852,130270191.03091651
122308791.6450885,139991446.87301883,130186864.6609561,130005218.46726474
121379885.01640616,139890314.47280923,130543640.15853932,130459295.06936792
119755821.72223705,141171713.54012045,130088309.76147915,129818643.85263044
123929385.33653943,140941876.7726962,129558577.3215674,129441201.68439072
121006250.07871196,142098412.08101058,129820676.84151475,129397653.62854847
122976177.42981069,139924455.5757158,129928024.89648396,130135934.68823615
119731612.63578713,142556837.24602962,130209839.0886819,130014213.13574734
123625947.82798383,141400412.27809078,130478181.77595979,130047743.06046526
121276867.80068278,143459662.07125232,130062336.52616741,129849132.06275773
122126349.55197878,141601818.44061896,129892480.48042876,130055581.0366936
118371787.96382281,137704370.80780837,129657728.18212084,129763333.01512858
121964408.2492562,138720830.6483733,129722369.34206374,129870119.60326362
121040198.84665014,138573462.7311292,130419772.20567168,130130702.3682722
120962434.42711708,139431783.4729451,129580044.50902997,129432063.40658264
121305758.28253476,141864038.77125618,129936498.48733993,130090368.62961254
120779334.20056975,139092393.13113877,129749692.60919708,129181521.25121279
116734669.56628616,140319697.41297948,130227374.48461694,129744762.43521607
121388001.27684169,137825457.74599424,129813732.12669036,129787042.63458705
120337490.4503196,142160447.93680838,129703770.12068343,128896581.41095868
121808407.19100137,137914425.18228918,129903469.52349466,129923840.4879095
118928496.60447186,140523376.42975554,129945619.20687944,129793446.46930176
121188800.01138775,138093370.54770496,129255412.30637804,129416025.24759841
121070317.09534197,137809054.62140056,129440243.30716966,129362785.51091535
122778076.74907978,143615957.26230478,130117561.04030213,130153142.58323625
121439046.76063295,138663007.43895125,129959311.58392315,129972464.85372803
119681542.2531351,139700807.85957292,130296986.47062172,130293200.01422746
119681542.2531351,139766354.80078426,130046166.2988831,129935136.2812948
121867971.50944649,139244713.9555439,130017609.22796926,130106438.74910384
120931593.77204992,137529833.47402486,129862101.70075256,129847380.009422
122650304.15487431,138162091.5081875,129857365.84331879,130145703.44786972
120685048.55661076,137965029.90759706,129881609.58073783,130117592.86172837
118410160.11595862,138285057.32835537,129994126.99192494,129853046.53221193
120002212.58184868,139552732.1782842,130620924.2056356,130845811.9810225
123086273.20393038,138774568.20447963,130604604.11746801,130567721.85878676
122021471.7132017,137885608.25849715,130187302.36101992,130309281.10455012
121590732.18476625,141885409.61172616,130053148.95588136,129672325.75981462
121932349.61611797,138655634.2550131,129633944.77039506,129552646.126832
118379715.529699,141088894.36377874,129551347.31732948,129435894.10498556
120311351.51925401,138868124.2622972,130544923.85105927,130419928.32136843
124741314.3483309,140628819.16469544,130701378.28160606,130358133.54498704
123956214.07432343,137825405.0533362,130564339.59907074,130118510.44187027
123208835.65623169,136889421.56444356,130112981.89893165,130073356.5652982
122805311.87841566,138089771.94324476,129882308.25816064,129987557.22323921
119958166.57666677,142982613.54160815,129678132.34160882,129567788.52426165
