k Value,r2 Value,Run Time
0,0.7537710385690779,14.62688660621643
1,0.8058764824657663,1.4115467071533203
2,0.8572507601952237,1.3899452686309814
3,0.8745125072184196,1.5478177070617676
4,0.884980751848707,1.516627550125122
5,0.8902887591227516,1.5850965976715088
6,0.8932651032327487,1.4928836822509766
7,0.8957295825889896,1.3909881114959717
8,0.8979142199679798,1.422079086303711
9,0.8984466111846054,1.5327198505401611
10,0.8992030988709044,1.5856118202209473
11,0.9007893733420947,1.4432451725006104
12,0.9008634911080609,1.3496310710906982
13,0.9013956486981848,1.4741365909576416
14,0.9012187227305205,1.4133236408233643
15,0.9017798037066139,1.3608238697052002
16,0.9014662187200045,1.3325634002685547
17,0.901727664745953,1.4184319972991943
18,0.9015349466343554,1.3411457538604736
19,0.901226544861292,1.3215510845184326
20,0.9013022100284495,1.6098532676696777
21,0.900782998849559,1.4003245830535889
22,0.9010450416639333,1.4085166454315186
23,0.9007526129656092,1.3922743797302246
24,0.90054248535356,1.5979561805725098
25,0.9004893411219457,1.5090954303741455
26,0.90049187198532,1.54927396774292
27,0.9006833850749547,1.5518667697906494
28,0.9006006714195154,1.4513895511627197
29,0.9005392789675413,1.497056245803833
30,0.9000396370605943,1.6554737091064453
31,0.9000337527488282,1.5566601753234863
32,0.9000304496430224,1.486360788345337
33,0.8998946958520628,1.4158997535705566
34,0.8996461455898201,1.6264417171478271
35,0.8996858243921696,1.4715101718902588
36,0.899627459151551,1.4618685245513916
37,0.8996095838493651,1.6020989418029785
38,0.8993399844819002,1.4444549083709717
39,0.8992922241770007,1.417382001876831
40,0.8991585028751157,1.4881384372711182
41,0.8992565574837879,1.3792147636413574
42,0.8992622814756975,1.474508285522461
43,0.8991019409886133,1.5417356491088867
44,0.8988506900309806,1.508035659790039
45,0.8985480106176129,1.5357770919799805
46,0.8983767234264628,1.496020793914795
47,0.8983997494035,1.6654491424560547
48,0.8981647894774253,1.4954769611358643
49,0.8979295324933007,1.5376625061035156
50,0.8976925197590222,1.5436882972717285
51,0.8974593715737369,1.5293309688568115
52,0.8972114612056824,1.5329818725585938
53,0.8970339318979016,1.4192745685577393
54,0.8969249255507799,1.4583790302276611
55,0.8968420497670813,1.424659013748169
56,0.8968628514590149,1.3864035606384277
57,0.8968220142260357,1.4798426628112793
58,0.8968130688677942,1.3942949771881104
59,0.8967047563876411,1.371610164642334
60,0.8965629335758093,1.413280725479126
61,0.8964340044825366,1.4184200763702393
62,0.8964928978806476,1.373295545578003
63,0.8963516176796728,1.4195337295532227
64,0.8960459002605168,1.596924066543579
65,0.8960137647819881,1.4394044876098633
66,0.8958017239329288,1.5578937530517578
67,0.8955923813335042,1.6601250171661377
68,0.8954591433435071,1.488997220993042
69,0.8954459042718244,1.4801976680755615
70,0.8952997863397776,1.5688204765319824
71,0.8951891356243231,1.580315113067627
72,0.8951945033982629,1.5707852840423584
73,0.8950888468255941,1.503631591796875
74,0.8950633010902882,1.4478497505187988
75,0.8950456199801317,1.4445762634277344
76,0.8948135449127438,1.3917365074157715
77,0.8947717506361836,1.5016863346099854
78,0.8946543743444257,1.3968307971954346
79,0.8946460659623268,1.3602168560028076
80,0.8945477984524934,1.350109338760376
81,0.8944230511559713,1.4667046070098877
82,0.8943264476887768,1.3681387901306152
83,0.8941859895116816,1.4580447673797607
84,0.8939811287753391,1.5185391902923584
85,0.8939134648993972,1.4338741302490234
86,0.8939112311213462,1.4526405334472656
87,0.893810958546416,1.4123570919036865
88,0.8936179149764834,1.5060718059539795
89,0.8935423302770864,2.2004058361053467
90,0.8935394643699885,2.5784451961517334
91,0.8934954279844678,2.423945426940918
92,0.8934320699229953,2.505880832672119
93,0.8932971343628355,2.491180181503296
94,0.8932416808474644,2.472358226776123
95,0.8931434675772723,2.4202094078063965
96,0.8930531497348273,2.455451726913452
97,0.8929979589124174,2.4264919757843018
98,0.8930550692174253,2.532491683959961
99,0.8930084312080787,2.5450522899627686
