k Value,r2 Value,Run Time
0,0.7537943793876809,15.817055463790894
1,0.8105772789299261,1.3310420513153076
2,0.8654973301502588,1.5937392711639404
3,0.8812737407783758,1.5686233043670654
4,0.8904803011567894,1.4376494884490967
5,0.895942034362582,1.4556000232696533
6,0.8979323424879546,1.343186855316162
7,0.8998799072724933,1.4434123039245605
8,0.9021368468306317,1.3783185482025146
9,0.9026002706743144,1.4559669494628906
10,0.9036192894324291,1.416898250579834
11,0.9044908951884459,1.4313523769378662
12,0.9045261456551809,1.5532429218292236
13,0.9043770292197247,1.3777835369110107
14,0.9044085363423358,1.3912315368652344
15,0.9047374298452008,1.5306098461151123
16,0.9046572523688181,1.4288318157196045
17,0.9046814585586695,1.497107744216919
18,0.9046015894797379,1.5809931755065918
19,0.9048637722205733,1.6600844860076904
20,0.9049777161192358,1.4193902015686035
21,0.9047048234066517,1.5055534839630127
22,0.9047705272397539,1.631514310836792
23,0.9045955723674194,1.6163880825042725
24,0.9044256977262233,1.5537340641021729
25,0.9043287879827249,1.495110034942627
26,0.9042232527228244,1.4108495712280273
27,0.9043088380202353,1.4059743881225586
28,0.9040560154668248,1.4726958274841309
29,0.9041161802097135,1.4996440410614014
30,0.9041562216789925,1.4239065647125244
31,0.9040904172605345,1.496131181716919
32,0.9038723911025132,1.5812997817993164
33,0.9037968569889845,1.4083678722381592
34,0.9036051484461837,1.4359374046325684
35,0.9034277567389805,1.7548491954803467
36,0.903239307213399,1.5713727474212646
37,0.902930301863274,1.6514174938201904
38,0.9029653051060884,1.92228102684021
39,0.9029082642752853,1.8538987636566162
40,0.902640731690561,1.6200346946716309
41,0.9027969639055671,1.7822768688201904
42,0.9026922017360732,1.8108954429626465
43,0.9024835791354144,1.7122552394866943
44,0.9022054114044148,1.7072877883911133
45,0.9020713226845818,1.7176342010498047
46,0.9019091767374584,1.7588770389556885
47,0.9018064952359358,1.6805119514465332
48,0.9016090578698839,1.5828864574432373
49,0.9015789949511834,1.5312621593475342
50,0.9016208827647653,1.6032295227050781
51,0.9015535515230976,1.5148022174835205
52,0.9015250168263205,1.4913690090179443
53,0.9013822245416239,1.6123247146606445
54,0.9013449072976817,1.5980253219604492
55,0.9011988860915575,1.5336284637451172
56,0.9010019912275288,1.7945098876953125
57,0.9008519676072656,1.733184576034546
58,0.9008326397293746,1.549116611480713
59,0.9004925827923217,1.7165868282318115
60,0.9004259788713849,1.6510646343231201
61,0.9002890264321024,1.7400567531585693
62,0.9000813700182373,1.779477834701538
63,0.9001610107863836,1.5170352458953857
64,0.9002083993133574,1.5136232376098633
65,0.9001024385346371,1.6845543384552002
66,0.9000389890074717,1.520733118057251
67,0.8999689032314913,1.5102369785308838
68,0.899806589959111,1.5282227993011475
69,0.8996364245481105,1.5884559154510498
70,0.8994795873725486,1.5407662391662598
71,0.8994108875934994,1.5152308940887451
72,0.8991425411805181,1.733346939086914
73,0.8990623316279515,1.677074670791626
74,0.8989399684747404,1.6178231239318848
75,0.8987789137841605,1.8220736980438232
76,0.898741722225324,1.7626802921295166
77,0.8987023307007311,1.542752981185913
78,0.8985525613234365,1.7454578876495361
79,0.898495911380337,1.638857364654541
80,0.8983923380398178,1.7746620178222656
81,0.8982887255224881,1.7358088493347168
82,0.8981737837811906,1.533045768737793
83,0.8980772250784699,1.5362088680267334
84,0.8980266167334171,1.7016634941101074
85,0.8979317308583674,1.6116845607757568
86,0.8978122394685973,1.5261106491088867
87,0.8977249849671879,1.6357126235961914
88,0.8976146367030223,1.6163747310638428
89,0.8975890776802679,1.7318482398986816
90,0.8974801657454556,1.685685396194458
91,0.8973919018030754,1.7008728981018066
92,0.8972789012452018,1.5618946552276611
93,0.8971402133258309,1.8631625175476074
94,0.8970746833034899,1.845324993133545
95,0.8969757006652768,1.6816821098327637
96,0.8968070657929157,1.7628998756408691
97,0.8967314784758461,1.7309744358062744
98,0.8967221197741304,1.874600887298584
99,0.896633696349484,1.7528467178344727
