Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
22896241.6872748,26299975.415418915,24491598.8107308,24445431.660211608
22900939.481296968,25777160.19548276,24443935.2658429,24473773.505755536
22729922.85415184,25743972.26390254,24363079.19065602,24252497.824371606
22743655.60563907,25724006.208609037,24298635.89963712,24298627.735145345
23227646.285435386,25883169.95990915,24433170.98095095,24345912.187739246
22983325.362503055,26150766.13751652,24455554.45100794,24448994.5737719
23194153.44089031,25889765.412251372,24397223.95428078,24355167.821150575
23097035.583143715,26127547.967893668,24430462.00930885,24451595.384848386
22929422.43208893,25854977.453211885,24331346.49092036,24372099.626808804
23187239.285989717,26862953.238270443,24388849.167427734,24324324.861747973
23131958.323727727,25848804.2765348,24388940.419113655,24426138.315409467
22902199.05816874,26249111.30895992,24412969.487533253,24406993.88043636
23275537.35617149,25387606.33777288,24361526.72382251,24401805.604781628
23337110.36428569,25572297.61179713,24368922.046074707,24317758.631284386
22960454.511490636,25688774.220197707,24382869.650757257,24381152.336951148
22765945.528731428,25520105.365071364,24347089.571791876,24398515.98658283
23125438.40944707,25715588.903623566,24361013.938649073,24374790.099806506
22769558.259604312,25648920.354938004,24422144.647638287,24494931.45512791
23222178.710802723,26127225.305760633,24453316.605344463,24425016.846848287
23080981.271560166,26076509.80167579,24353789.53534454,24309949.687727127
22799069.92873806,25710568.35677179,24450995.92624957,24433830.712975696
23411667.38546608,26051075.022498712,24484119.242992025,24423575.08039365
23204500.880759407,25999563.76297376,24452931.22704701,24436377.64851974
23150054.17092868,25762430.152709417,24450687.47628607,24429732.15007557
22795204.63414386,26219523.64648918,24532144.933246095,24438666.229001746
23347919.205115613,26314565.792004734,24445552.65513808,24337226.451310694
23138307.252757054,25911993.249191877,24380898.772797152,24366076.300235495
22523897.111049395,25806658.2240352,24443171.411285568,24405182.00837987
22718191.041775517,25892415.99311448,24185832.347959388,24175172.628499515
23070361.431005135,25752635.43202954,24190117.215741225,24196533.623153932
22491976.210748523,25798938.53060222,24072928.837646905,24010180.14358533
22761130.831624404,25012768.95662627,23933985.8942748,23958374.54263576
22687950.847859338,25289178.49847852,23951451.656021595,23893167.51494203
22644572.685751375,25545344.227361433,23946195.487232033,23909289.741144888
22688183.189512484,25071513.514984112,23946429.482254848,23901702.653098445
22510198.41673855,25649626.86654362,23917577.417495683,23880508.792764805
22654699.499540832,25581536.128611363,23919842.488312256,23848354.481776707
22634122.567188077,25360911.493896395,23909337.19816237,23903119.020680666
22777328.108684056,25040124.736345686,23926495.147991594,23844968.47251583
22737011.79790201,25869727.269059103,24028875.592917018,24044110.202043466
22663738.72823794,25232898.85471446,24000268.38990787,24085210.257036794
22912071.875869494,25601046.77230235,23983050.782943588,23940235.277565144
22705789.95546932,25398977.445194155,23949955.96519267,23951108.062681817
22316944.739007186,25014122.254027132,23957726.04788546,24031974.653599553
22396012.25364481,24912619.158655126,23744430.10973559,23673630.925712995
22191241.51264689,25275940.413734447,23801209.52628354,23723395.94431839
22216126.755154245,25695524.74691396,23713042.438461687,23745171.00352987
22524192.976920657,25036290.740883894,23687867.31734223,23730458.58108527
22215351.109022632,25083850.893207975,23708020.200580448,23662379.14138761
22655092.360491037,25268205.98915337,23684595.157653373,23687466.42434524
22594534.832223378,24792550.73289048,23665060.79521647,23673327.40865577
22240259.327204894,25106162.789902054,23628315.417060807,23571228.21984022
22368548.50525473,25143544.46585202,23628557.813358568,23638269.531110123
22145182.185220618,24848907.53816997,23582422.328923844,23564937.731388275
22148642.066149194,25104603.960411377,23493544.38057273,23526929.074780203
22275852.06051218,24434919.81470518,23275875.425558638,23257969.361885313
21789981.428566143,24840705.148999725,23507727.058989573,23476143.63857968
21942415.51551876,24824228.125925247,23140374.915117234,23138283.622572795
22151053.808495875,24715886.872202713,23167742.270386152,23097026.620626327
22056806.8065595,24763665.15166954,23204991.759925287,23157524.116969354
22103604.736196302,25484517.608972948,23233617.752126776,23166627.59422189
22358021.30234397,25306573.322801832,23131748.422138114,23071935.59466347
21985007.860410135,25421037.852767073,23158029.852558948,23048169.814321347
22144545.172888964,24719721.146762893,23150097.800733045,23163014.580730155
22157580.171049617,24525271.94491748,23328622.553686343,23270810.716685236
22148132.6706522,24621455.714196656,23161337.145109363,23118649.421949722
22174593.584803417,24229150.38790458,23135963.419912383,23111835.476382803
22131654.651132878,24663232.915485755,23202444.258078843,23164541.625152722
22096157.899769798,25076454.92589456,23148069.70768854,23057562.412433423
22154346.690693546,24830259.196049675,23218591.269712128,23144864.66870043
22055561.543725323,23887454.55253248,23116050.68381912,23180334.03625878
22012230.159050502,24466906.5393777,23209400.656314548,23196411.778907124
22491729.95974417,24286174.74763108,23252637.637452953,23194881.164639458
22269478.235669106,25314358.668938924,23257316.9181988,23124068.82327752
22244851.214498032,24541813.653894037,23217665.669852477,23162961.689275865
21756068.79053371,24623814.50127006,23182737.689227093,23204175.664785236
21794227.868819274,25120518.58642971,22770293.13480662,22680864.033146784
21703976.77314267,25068001.443392374,22799907.159451064,22728710.96358926
21661645.126083106,24625458.865309987,22648957.727974005,22605493.02200991
21580971.34443083,23983603.995473016,22030610.73714402,21903375.79591781
21419037.230180696,24647695.051547986,21949255.762338154,21781620.005857967
21350510.610950775,23735801.043401934,21939949.188981857,21864348.364772342
21271079.51012311,24730256.46888769,21987552.386525195,21848617.45100115
21175059.937516656,23819996.87368021,21728895.40328679,21582304.90487076
21271079.51012311,23884253.406409454,21398117.788266808,21288032.66974275
21271079.51012311,24260191.837312505,21470677.836861365,21284243.807347413
21271079.51012311,23412165.35162405,21418810.784673344,21288032.66974275
21158106.77789702,23532097.198371388,21366861.40502713,21284081.924404815
21158106.77789702,24710026.505328238,21522159.34676666,21175059.937516656
21158106.77789702,24796144.278277107,21403516.84167331,21175059.937516656
21175059.937516656,24829321.08295829,21480888.846060313,21175059.937516656
21175059.937516656,23657395.38883131,21367379.327743843,21175059.937516656
21158106.77789702,24690638.28160339,21520676.037424535,21175059.937516656
21175059.937516656,23336004.137273088,21390625.359794524,21175059.937516656
21175059.937516656,24810326.499045208,21498566.416844167,21175059.937516656
21158106.77789702,25635485.520810448,21370034.46357909,21175059.937516656
21175059.937516656,24068696.525880262,21401462.813385196,21175059.937516656
21174537.464354545,23050550.268843375,21357809.04826773,21175059.937516656
21175059.937516656,24323591.221292224,21400792.8736107,21175059.937516656
21158106.77789702,24524044.583232563,21461805.900691953,21175059.937516656
21158106.77789702,24511206.927442465,21424491.445523508,21175059.937516656
21158106.77789702,23558359.017687775,21434063.295307927,21175059.937516656
21175059.937516656,24720630.923256047,21419427.979188345,21175059.937516656
21175059.937516656,23454350.104022786,21296669.442366302,21175059.937516656
21175059.937516656,25239102.40245165,21485709.72110721,21175059.937516656
21175059.937516656,24567665.132183626,21394529.837688576,21175059.937516656
21175059.937516656,24403267.843949586,21487806.408837996,21175059.937516656
21175059.937516656,24425574.56466689,21338989.691815443,21175059.937516656
21158106.77789702,24635242.67513884,21358759.12885324,21175059.937516656
21175059.937516656,25073770.118984196,21356669.740575682,21175059.937516656
21175059.937516656,24442443.645991825,21440263.673187993,21175059.937516656
21158106.77789702,23887593.913205028,21435220.875680104,21175059.937516656
21158106.77789702,24844230.24518134,21386211.885700006,21175059.937516656
21175059.937516656,24825031.107219305,21342783.15240596,21175059.937516656
21158106.77789702,23834952.451621935,21359333.571422085,21175059.937516656
21175059.937516656,24242294.73027125,21536480.525959395,21175059.937516656
21175059.937516656,24114928.624751054,21338446.34771471,21175059.937516656
21158106.77789702,24479771.306748595,21470779.376951385,21175059.937516656
21175059.937516656,24466207.32447925,21528102.442102112,21175059.937516656
21175059.937516656,24732663.53920498,21452164.0803658,21175059.937516656
21175059.937516656,24106529.506401643,21425200.918224774,21175059.937516656
21175059.937516656,23827168.766676366,21329525.497210532,21175059.937516656
21175059.937516656,24350232.051302183,21353292.700862136,21175059.937516656
21175059.937516656,24057017.367471546,21427787.70540989,21175059.937516656
21175059.937516656,24756170.219377007,21404061.875008218,21175059.937516656
21158106.77789702,24217228.64295285,21451068.46463421,21175059.937516656
21175059.937516656,24242913.800161157,21496840.521955274,21175059.937516656
21175059.937516656,22940618.66784209,21311838.548344884,21175059.937516656
21175059.937516656,23987475.955415722,21398921.672897667,21175059.937516656
21158106.77789702,24256355.260946464,21459627.771099295,21175059.937516656
21175059.937516656,24086557.363260426,21499552.72275207,21175059.937516656
21175059.937516656,23190632.98262907,21277607.665396784,21175059.937516656
21175059.937516656,24276554.044756442,21413899.33434279,21175059.937516656
21158106.77789702,24684409.020803504,21531402.00290846,21175059.937516656
21175059.937516656,23512338.617125086,21330623.055520486,21175059.937516656
21175059.937516656,25166295.735068396,21428678.491142847,21175059.937516656
21175059.937516656,23980839.44794108,21505275.666725595,21175059.937516656
21175059.937516656,25380915.78619184,21395746.892778017,21175059.937516656
21158106.77789702,23402379.38975542,21369869.12571845,21175059.937516656
21175059.937516656,24330016.63517719,21348637.833031416,21175059.937516656
21175059.937516656,24957930.24833971,21423938.530798115,21175059.937516656
21158106.77789702,25716693.936149817,21533654.393895537,21175059.937516656
21175059.937516656,25143073.493690018,21465936.256069593,21175059.937516656
21175059.937516656,22948820.556406893,21277944.679077845,21175059.937516656
21158106.77789702,24524604.81502566,21449405.39881405,21175059.937516656
21175059.937516656,24134983.275266454,21393478.03703781,21175059.937516656
21175059.937516656,23471478.577619698,21287160.904478822,21175059.937516656
21175059.937516656,25082377.757917292,21513816.679674182,21175059.937516656
21175059.937516656,24910343.564979326,21484481.77348799,21175059.937516656
21158106.77789702,24963477.53904955,21400368.298998103,21175059.937516656
21175059.937516656,24622752.22919456,21408892.368992805,21175059.937516656
21175059.937516656,24923639.16265769,21552131.269004032,21175059.937516656
21175059.937516656,23685694.333594143,21446458.53726291,21175059.937516656
21158106.77789702,24510203.84612865,21547562.274701428,21175059.937516656
21175059.937516656,24308999.064836197,21412340.858767834,21175059.937516656
21175059.937516656,24269039.801944025,21524685.165755168,21175059.937516656
21158106.77789702,24132602.589629184,21481340.86246587,21175059.937516656
21175059.937516656,25160319.53949351,21496485.69642368,21175059.937516656
21175059.937516656,24986175.92660707,21425736.510433663,21175059.937516656
21158106.77789702,25880296.08751517,21436309.10192383,21175059.937516656
21175059.937516656,25141762.58136267,21442625.90529843,21175059.937516656
21175059.937516656,24249804.699551504,21396839.97690074,21175059.937516656
21175059.937516656,23835818.270138763,21340985.294999104,21175059.937516656
21175059.937516656,24824843.754080866,21460455.446308855,21175059.937516656
21175059.937516656,24493330.09842117,21501366.519051593,21175059.937516656
21158106.77789702,23655760.197564244,21332612.387274217,21175059.937516656
21158106.77789702,23872889.216769632,21352537.321670607,21175059.937516656
21175059.937516656,24516301.80829583,21410156.023508362,21175059.937516656
21175059.937516656,23848587.00966035,21336125.239778023,21175059.937516656
21175059.937516656,24953834.12859112,21489445.65307592,21175059.937516656
21158106.77789702,24425543.7690427,21367400.57027613,21175059.937516656
21158106.77789702,23881258.686771102,21356548.429726206,21175059.937516656
21175059.937516656,23641886.866359547,21393817.04850473,21175059.937516656
21175059.937516656,24770909.475476258,21410134.670395095,21175059.937516656
21158106.77789702,24575899.688482706,21449061.453752358,21175059.937516656
21158106.77789702,24503976.349279623,21337691.3427984,21175059.937516656
21158106.77789702,24554689.25444927,21435024.21923583,21175059.937516656
21158106.77789702,24499761.701659746,21561279.67338959,21175059.937516656
21175059.937516656,25225343.787196267,21342460.853200283,21175059.937516656
21158106.77789702,25109139.87084417,21463301.880519584,21175059.937516656
21175059.937516656,25160424.37212685,21409334.990701444,21175059.937516656
21158106.77789702,23744410.687335618,21363346.007174775,21175059.937516656
21175059.937516656,24295799.087976743,21567411.51137893,21175059.937516656
21175059.937516656,25213738.050832693,21454826.265810184,21175059.937516656
21158106.77789702,24965441.343418173,21450442.638973236,21175059.937516656
21175059.937516656,25193380.39171824,21496867.95364863,21175059.937516656
21175059.937516656,24688849.345759176,21493608.178538818,21175059.937516656
21175059.937516656,24570114.61408894,21503099.95237937,21175059.937516656
21158106.77789702,23716028.01267521,21273312.464632027,21175059.937516656
21175059.937516656,24224978.18222934,21416175.8148932,21175059.937516656
21175059.937516656,23757833.918426037,21396664.436542626,21175059.937516656
21158106.77789702,24511371.762928303,21383897.469872255,21175059.937516656
21158106.77789702,24301201.66134329,21345340.10708178,21175059.937516656
21175059.937516656,24153698.19023907,21427426.98542741,21175059.937516656
21175059.937516656,24984286.112272013,21619959.708542492,21175059.937516656
21175059.937516656,23831882.548215557,21412634.084271356,21175059.937516656
21175059.937516656,24399737.070824407,21342022.565898597,21175059.937516656
21175059.937516656,23725144.90790166,21372442.11296208,21175059.937516656
21175059.937516656,23954599.145298027,21334367.36198445,21175059.937516656
21158106.77789702,24575548.417377163,21481318.355964467,21175059.937516656
21158106.77789702,23654080.62575972,21385965.112291656,21175059.937516656
21158106.77789702,24323406.689739786,21499007.796051543,21175059.937516656
21175059.937516656,24580345.322853617,21533940.704048444,21175059.937516656
21162432.227731798,23948633.67755997,21386160.364069745,21175059.937516656
