Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
119479647.72609329,138080414.99013403,125885229.96547717,125529283.7264106
117908480.16510147,135694220.461812,126022567.48899283,125779297.05791351
117671147.59957843,138214914.59979683,126161172.41826293,126088587.44306654
116949078.93890008,135051970.10102937,125195016.6003179,124595896.51045907
115899487.70240758,134915519.07348266,126428829.13532987,126216085.62860835
117878287.41830547,134590554.7308685,125898794.55903526,125978391.7604977
118331082.1074651,134619448.34289876,125878341.2044886,125866881.73275205
118761804.28175965,134871031.48782852,126182841.80373679,126192345.83182788
117893907.22436488,134872434.8418399,125733163.94957358,125584291.44180484
116433287.48219854,134207054.42045744,125376815.97635333,125317710.55346192
118715802.5163322,134742883.52455384,126627214.97805527,126198210.17246148
117114956.39112253,139492253.43758884,126714303.36984149,126910496.7289168
117415171.4791996,136864286.54979786,125611429.89331558,125791291.29374091
118699730.66848472,134650129.0227846,126143137.97829635,125627456.51185094
116487990.51244707,137318856.29622623,126307919.25323597,126197843.21895972
119288910.00024004,135498685.24828634,126453716.51219021,126260185.80842087
116654607.92808297,138965971.06281495,125996716.20813249,125921906.89408001
119036805.18888174,135147591.19574523,126413278.73702855,126879364.57319736
118919554.72319421,140059132.7007897,126450183.53640044,126390912.14366323
115367001.32968925,133958310.5393621,125227842.84759198,125091118.3434534
117871956.87294215,135217499.165206,126112869.67203026,126441885.63896774
115632132.15365209,134937389.07060865,126226483.49013458,126260962.87567273
118254388.25978528,137702877.39616936,126763091.42504163,126785394.3031381
115470333.81102741,134487162.2772691,126087356.74359296,125768913.48631041
114883517.21785703,133003814.4666586,125392940.78859612,124954330.85595928
118474625.29575673,138969446.6151686,126582174.08613081,126611018.24244973
118761254.86797456,134812843.82765996,125814542.23454107,125805403.53767149
117890677.77919601,138365591.06455213,125942066.89151604,125825167.31958458
117642247.94715662,135954642.45400903,125800050.55025922,125474187.44161826
117417647.48628634,134941526.634696,125935848.91496673,125692484.5257148
118684694.46541686,135699316.13506103,126361670.27045733,126066375.83870447
115200533.64021422,133486124.83992758,126397950.30406281,126470440.67471528
118546228.99674226,132640282.63599932,125810772.83319917,125924128.25835317
115247026.45622823,133564755.81125642,125398089.84720044,125372577.42923442
116504559.27481872,133703892.93294711,126097470.68632944,126399767.95315187
119385907.31725486,137133931.55195,126923618.65570115,126623747.73857886
115638192.65630955,132372620.7489221,125460606.92131239,125609906.39302795
118102101.6750102,136069097.42850605,126353178.44649468,126307080.67022407
118391185.30832091,137361634.7373857,126460144.69727987,126273970.61366665
117556622.586687,134905400.40813488,126081728.78856586,125813709.47404301
117297042.97539206,133777144.1800707,125952942.10629651,125898648.80140266
117568227.12678568,135034622.56983963,126062369.2337924,125730990.39793724
119459057.42614505,133202727.0416875,126184159.05026793,125847330.89053032
119152824.97104585,133734672.44108577,126706629.52194782,126491318.88455167
118540402.97218047,134374352.58003798,125600655.82721955,126125972.31232318
116640908.95022498,136954732.57814544,125748618.01068747,125999593.42522289
115902308.99629435,135776641.561505,126129940.33727585,126357353.3535627
118743393.64889206,133778187.59902482,126252393.07819332,126351003.4302342
115920000.29578574,134579774.23899123,126447248.48816174,126732818.1460259
119502163.15199946,136041618.36376178,126331905.61281466,126154245.12822565
119247027.8361307,136349035.2050718,126704584.57634306,126082944.74934085
118112495.25667231,134067089.15893547,126716119.17842391,126202160.58424541
117782214.40667184,134662464.72482905,126520139.63834935,126478550.53308788
116333886.54024573,135201520.21973714,126339750.91271889,126053660.3677765
119897775.07506265,133906638.94382884,126006769.67168863,125646858.8763231
119482026.71406713,134716954.967393,126727946.35859707,126919652.44293687
117441500.66435853,134919631.03280804,125659061.93622322,125639577.28274803
117606470.30881664,134676249.93692136,126105739.32046984,126122634.84959155
120010891.33952476,135980067.93871033,126879383.47364257,126743987.2608285
118363117.90769318,136112302.03644964,126956647.60345535,127355563.60994321
117330669.26764205,138576278.7446983,125985876.22995938,125584763.65429658
117209188.7177944,134595963.37649938,125706442.59137535,125310238.53751615
116158719.58705392,136018286.2037681,126060943.95013662,126196086.37707241
119300642.91181903,136290040.90639547,126567249.50335878,126156770.74385467
117816054.3496765,134221479.69314867,125840090.52827759,125637117.9699234
115051205.48114361,138601189.5270058,126929631.28515348,126813528.27167237
115995074.68275583,139417160.9713895,126061496.38925353,125936490.07861805
115530773.65880883,134268961.53005865,125636053.85851862,125559470.71230614
116870010.87928103,135610984.78358603,125748365.19777796,125781167.32030983
118721637.37787196,134111905.50622804,126160250.17093986,126616633.84805575
118273983.65700729,135874908.36178735,126107089.47616623,125786880.4948676
114930298.03791998,135083493.22502384,126069607.40445255,125955421.55881216
117102225.47673973,134728364.93565112,125968138.10197684,125765495.08792332
117121360.02624924,133870263.02175133,125839089.92125398,125293293.75522518
118698170.15927026,137118673.94856784,125965123.90113887,125850484.30185921
118599537.0054071,132664063.00365964,125248398.38081793,125130154.04281816
120175814.02897787,135084020.7775457,126102697.25220133,125722602.59756695
117673440.964225,134147247.28426422,126001638.75875778,126095754.75316125
115528093.46630374,134577722.89856037,126012962.85001709,125769934.0398748
118877213.92308477,139661917.10503525,125825023.7450192,125695389.43032295
116452523.40072186,136002405.7475115,126186541.03530592,126355740.11973082
117653943.73787794,136679003.41639203,126029410.80985537,126032108.53816563
117031818.3016003,135747403.88461253,126229573.88086908,126370749.22887641
117237570.61910702,136035155.65008146,125826413.91422473,125432339.84189641
115734321.53859204,133334329.21449031,125691650.84533854,125853254.30399027
114803330.94229025,138737667.98704645,126398435.66221529,126683007.91829959
116047295.51191698,135602526.17580965,126363159.15767339,127008366.46869485
117641593.65470381,135755629.87344775,126159038.43295217,126508839.22056802
118905976.17621723,135784408.08349082,125505599.26867925,125547736.5269436
117951737.3654727,135434498.6821391,126410616.62275146,126208308.37473264
115049168.05234525,137465760.30608326,126158847.9759594,125877409.25306256
117482171.45496224,134376983.29653776,126689118.36185624,126314465.10497525
117736090.71062814,133943147.02938849,125471022.531024,124718727.92970037
117282370.03955953,133375885.28051378,125867829.11592357,125936760.74190861
117959271.76504077,134810519.3823456,125957315.23993926,125372016.25026307
117092860.50079373,135655026.54701978,126266696.98929553,126437596.20110515
117055047.96466172,135325607.61647418,126003630.29050247,125670745.36457634
117090105.0646174,135620229.11016017,126190879.48990361,125494220.58989882
115669930.5604784,133278867.75278063,125580237.37213199,125506306.52793999
118106903.57392381,132995115.42438819,125391207.1604445,125394589.39462712
118209409.2517421,135288682.45988703,125806150.6393934,125645893.38507904
118207953.38393341,135000006.1751443,126100749.5369887,125975198.01998448
117344898.2342264,133710201.63478914,125881889.17154165,125650445.96563616
116846609.16973743,136386210.4781416,126219713.6154099,126115740.87625958
120281902.02784164,138671693.78926528,126587115.60084538,126562106.4505243
118868158.14215297,133685835.88765503,125891594.30644943,125691398.37787768
117607875.74462864,135616225.43099564,126655847.81113543,126974467.43127953
118609069.07649092,134604412.31793338,126275951.29633214,125691680.35222602
117242477.1445553,136429652.73864025,126202440.26026802,126037336.09839351
116204216.738517,134530008.17334628,126081157.45636651,125769584.85909185
117138913.47317295,133927776.80034277,126056605.82779557,126133079.015739
118952021.48019828,135512459.57773706,125867127.91011786,125995876.9371875
119284278.9143943,134183505.45647532,126202014.2766664,126145544.50678524
119190236.74560456,133395262.7210312,125850950.84759955,125521420.7304226
116774554.99581757,133149987.99158417,126171764.83994131,126157566.21975338
118188484.11641215,135879477.4936351,125897243.03601149,125676637.42883062
117766778.3693725,137643539.1106612,126231905.86807032,125998026.61234033
117233032.33452192,139846359.07228723,126321339.94862193,126521657.13213126
115088941.91719398,135529685.47450042,126195819.09279375,125676905.47008815
117123944.63650733,134161656.89034449,125605019.6444425,125166886.74564573
118476633.9921475,135677946.25036043,126262407.84794132,126638241.80001593
117116837.13969491,137001797.86129522,126685112.9980964,126207562.88256365
117904602.1862781,133251723.16344595,125326671.40595807,124884220.68173
118063980.15454017,134003008.33958653,125829163.39266449,125807460.67738111
117392139.54132898,136148266.01957512,126067150.88906981,126173118.77762264
119401828.05240907,134073261.7531037,125498864.23497184,125500854.61044344
114105047.98591433,136410428.94722062,126120248.3911216,125775791.0375132
115627162.20821631,135799507.2951149,123611920.58189172,123447406.27160326
116879061.91302608,133895569.96922502,123603303.72340031,123745795.13715848
113053649.76480211,132234504.29621138,123251251.91341648,123437260.85333043
114872116.04121503,141266625.7149236,123474800.77052404,123010189.04059716
113023513.40465279,131305961.85109526,122935656.94784476,122924958.8140052
114685541.30360378,132450137.39230104,122647390.98517506,122267769.5506525
114929296.2714839,133150864.37343052,123195807.17908177,123515053.45990382
114353147.17776614,136444015.28925163,123296599.40188512,123229090.02760972
113289775.06181371,134369515.57574722,123397690.69188263,123359401.49499184
115344037.39660294,132346180.71839304,123464389.884941,123587368.26595819
116721702.37850602,131045429.19049788,123668009.76728317,123597088.61763766
114713909.67109367,130582326.5522841,123467285.1639872,123550260.63935044
114551451.8031031,132818955.45949732,123265641.80525884,123193687.55740461
115281463.32702565,133829787.57909556,123455186.77703616,123489923.16433167
115659197.96097887,132846314.49759546,123422015.08345462,123415687.80658129
114471232.78198645,135029864.46572065,123228431.19823796,123328678.51452777
117320396.55445828,130328672.9468039,123495811.22009219,123249468.17071024
114136546.74873492,132799963.99814615,122741699.417491,123114501.44873539
113876194.32706283,133687096.90384726,122558657.1850448,122484370.04127732
114635441.62514238,133186487.43158357,123049733.80519275,122838694.89914814
117069196.37456653,138527287.48277563,123793490.45368208,123990275.80439064
116173549.0973082,131940032.93409342,123834402.75111754,123881131.9380933
115092509.54474749,132716765.75417599,123516506.80576017,123311080.56684306
115961188.08836254,133204057.5340522,123079717.23072237,122687378.25280437
112940654.9669119,131479529.63073021,122904940.36335798,122589216.69730124
114166188.86181946,129514427.2498959,123135029.85765655,123010283.92025524
115384621.7642357,137509545.49185997,123420252.49557446,123314287.32977037
115812780.82810353,134583955.8612903,122781631.41002645,123018967.55592802
115095990.8881713,132306705.52104472,122449089.54642001,122422829.69567296
114286287.82377276,132650859.90384409,122776620.72478864,122405053.04123995
