Cost
25812054.976227608
25794003.271668065
25784006.401403498
25602850.686206542
25589480.787237424
25451602.784277454
25368718.441935156
25302453.00595744
25207465.11357605
25071587.178823274
25038527.3119956
24867455.56021771
24843784.520356122
24834237.919727437
24807409.505526822
24634339.347599015
24600906.92297546
24567032.82846242
24498492.774816826
24385931.26276711
24251541.809250556
24245383.819661647
24210636.645250786
24174106.894112006
24157255.702882346
24003803.976331253
23878393.198043916
23772347.819844905
23767958.008706335
23644778.98121437
23524870.268530864
23456967.24038244
23402412.18531071
23366162.1885538
23235876.05990346
23227745.18514506
23192794.749687172
23064926.611424454
23028418.377474476
23024556.720105294
22889520.69045361
22886314.06714633
22794397.461717904
22775790.197067782
22607267.28979137
22501431.013816606
22403776.719065446
22365382.13424983
22283519.04236104
22222459.732854966
22201385.18642588
22121119.890523218
22028930.298827738
22007006.19140109
21970540.778956495
21933233.45683074
21882627.715454843
21870214.72493165
21830435.769662533
21819345.603528075
21754100.477706708
21682465.76763619
21670671.85409006
21668968.063478358
21648348.951559063
21645741.781589035
21504117.802605495
21413410.668667477
21322812.608865418
21321123.26091028
21311666.666026726
21255238.249083843
21249704.86994142
21237587.3783489
21203119.27674925
21166972.57558782
21144190.34360176
21141401.01219852
21289042.786066968
21206039.575627875
21173083.839648873
21070506.781368934
21058633.18788059
21021879.66369648
21010226.892515857
21003309.137430307
20781265.750355303
20775288.143789478
20761580.49949293
20423144.784882933
20384208.7399639
20376266.29303412
20353847.78466198
20322054.63422634
20288544.51066304
20239330.140697494
20021297.532124735
19982960.67718138
19828319.193989
19802191.68877885
19747762.745059706
19741879.481791105
19730761.14392053
19587243.568537306
19583417.124673653
19561847.989286188
19561139.74091582
19531462.150264584
19483015.455535978
19391583.36244077
19389996.74427443
19280953.265861962
19229456.869324148
19042185.831006717
19034080.39990437
19002788.816770706
18963942.558369696
18930433.790722582
18911191.639231265
18902091.532965675
18865999.7456526
18858495.79507236
18855274.540495727
18796557.62526208
18780701.09172188
18708201.271385882
18694623.005843755
18688561.07825363
18532990.04715938
18488435.78938163
18415380.008647647
18408182.899661385
18295299.4336107
18288862.589183427
18280100.733610854
18209270.146321904
18182907.88232123
18144741.338273283
18126624.11756706
18109777.907615073
18097581.92990823
18035561.653810926
18012156.46546439
18001220.357644632
17971390.65860042
17787984.19619549
17782561.107796606
17772248.010949716
17743781.432745796
17672713.135777403
17667930.228413705
17628597.033444967
17592025.4686879
17590550.431807462
17552684.89328503
17541194.920545638
17474641.95427733
17325042.61926114
17295465.913883884
17141257.18041641
17097398.72673837
17096979.873025034
17015892.95911556
17011741.035683453
17004011.186964054
16965276.05027605
16964439.505933426
16923221.46970981
16922349.409130935
16878479.545345783
16874894.44973215
16829772.9215413
16827269.881079864
16775344.836086215
16722448.626180803
16702227.687468814
16676991.008726418
16608168.271391738
16560679.133371614
16558057.573629847
16553097.78084642
16329513.829999635
16245645.722653082
16195296.306841433
16175361.820727868
16148787.28419758
16145385.166956764
16141281.58424044
16059594.214715037
16032551.501432292
15914636.51906582
15905937.564734766
15883170.548499802
15875088.79794042
15828832.192026202
15811315.662216658
15782427.005523467
15761184.016362939
15750779.039351404
15739781.497790078
15699853.361600937
15638286.799859578
15632341.972138803
15624355.982513558
15621702.431153676
15595124.300038068
15573088.863619937
15516338.330844706
15492135.698420154
15324302.108641624
15321239.036630083
15228690.727151753
15224285.647798263
15159698.84052766
15151171.614047099
15105912.310179135
15100183.192194091
15067279.474556115
15039093.724062515
15020391.458219673
15016968.546892013
15010313.823461343
14962514.649314474
14952218.48036553
14924846.098364549
14841937.40686989
14778671.230064346
14753005.628503475
14677416.919892766
14638992.661738537
14622972.229004487
14615716.063967686
14613966.07402326
14600314.820405925
14576037.454868522
14474516.852649936
14444362.688864859
14370607.164114086
14305114.767530166
14303409.977156768
14198580.498249581
14184128.886850188
14157259.510319086
14141712.139314122
14093732.74215854
14089112.17884412
14005834.335942585
