Cost
24684884.04854102
24608154.824070204
24473068.816421192
24318749.573949277
24191766.881542798
23986902.207552534
23804547.693267945
23757292.351424903
23701909.13262191
23645114.927076038
23643701.907840073
23440065.79662498
23380726.172039762
23297127.50965708
23172616.702366907
23166204.404124387
23087519.708644316
23055907.484087612
22849598.693345103
22697148.30854165
22654996.966213435
22617491.904025413
22609981.447948243
22519957.59508957
22492255.417516064
22486416.92707368
22377382.412225097
22365542.23645547
22284402.458644927
22263910.674551655
22172793.518619392
22116050.708214663
22065339.350252084
21941990.436947938
21751149.480792668
21682759.406662926
21564903.710409984
21491318.10913054
21319419.043178968
21214440.480952
21199018.929923628
21171288.83767782
21159871.104303375
21151701.124769438
21067053.588688087
21064419.09249093
20974343.400014814
20881234.971289538
20839563.882323164
20671051.87407282
20465445.882922065
20423494.12577376
20397813.864192512
20351466.564729612
20242173.23388953
20197941.33312115
20147140.37788084
20106283.335433032
20049731.08614816
20025231.437603515
20010579.957725596
19985387.727463696
19966121.044621866
19933092.701495595
19828537.739156123
19810500.887673404
19803453.355824657
19721940.300197244
19571601.552288774
19554641.765872262
19541339.893453006
19491933.726623446
19363390.413208548
19359655.759029876
19346067.38912604
19318110.469596483
19315041.318062544
19296310.840118855
19174182.3098543
19115714.217681024
19037332.647435613
18886114.109795466
18794929.299187724
18764085.38989135
18671837.73467295
18651762.284055818
18637262.622506708
18596392.14019709
18575418.865361907
18558518.459194385
18466993.41629725
18415762.56543431
18223821.41843452
18215898.637944628
18143923.503335822
18064594.176869653
18034980.377613537
17938508.642389074
17768170.564044107
17731621.558876134
17670801.69789724
17629658.50807307
17544248.191069514
17511220.801467195
17374358.121805556
17209679.34714543
17208732.86716605
17200883.373816155
17199033.0374865
17142303.920445252
17125171.219406053
17095041.10281692
17033994.96139918
17031703.503731005
17003968.504269686
16988295.134256247
16942996.453392196
16926196.932706583
16886770.690327857
16805210.406706333
16744187.994087392
16713072.8792176
16710008.571942627
16631029.9747274
16625558.05139074
16578183.232554652
16576120.732706998
16422031.030904593
16411369.250614772
16394658.679008001
16321879.37457921
16321031.041239366
16213657.090855679
16162124.247455912
16144548.587334596
16136469.46340679
16107240.791458543
16030215.712097146
16023564.240504295
16012729.624241631
15944248.495826824
15908846.79743434
15899035.589056317
15896344.408348823
15882375.554147588
15879875.85165815
15814231.184092462
15768851.522255152
15738868.554851908
15726756.094915431
15696992.808715574
15670228.545920355
15666905.139132421
15609856.8677882
15608253.267330708
15552681.482100882
15538042.780659625
15450420.994964417
