Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
114642163.20631348,134688734.48333254,124515421.7998265,124028070.91140038
115993845.67429312,135918637.3885217,125695138.92134808,125819973.701439
119466530.5700208,133880341.46673009,126327666.31113419,126525605.50128525
118048131.55091538,133966252.62432468,126495226.54355317,126599572.58680409
119574622.89538337,134211242.7655587,126850772.94889921,127135043.92816237
120260738.40959398,135386293.97386417,126936689.45589751,126599046.42632373
121106956.48885082,137460400.1111762,127393168.40392648,127102808.51827513
121701808.63186678,133379618.65425242,127913053.76386477,127971368.71715954
118840015.83200356,136036809.07343024,127842636.16165847,127901676.3124535
120628609.45252536,136837104.35233676,128164687.06974454,128217359.16238257
121379029.7302953,133340037.22033113,128113272.70755842,128569629.77615081
122232830.0614871,137564532.675139,128702292.2851619,128807254.82648227
121273932.03007509,134784940.51119843,128142749.64599028,127954171.54935776
121981187.81394461,136790543.6181876,128538276.6320861,128475193.45956063
121165770.72122754,135705821.40489924,128073386.25319678,127879921.33575657
123451977.76458164,135990469.1037078,128590140.74054928,128314499.40959075
121902653.53550962,134816642.55846602,128797357.47603026,128435311.50279444
123003639.61008058,134867947.6453568,129319081.78713073,129138659.02658167
122836196.67241931,135165313.8833678,129778788.00804946,130141649.39095604
122935934.54084994,136325351.06618002,129780954.8746629,129740296.69748475
125623100.18312068,139608674.884612,130090877.50855409,129725159.44645506
126651374.20629402,137983216.6328481,130449934.2359354,130037156.90711333
124865155.74470523,140350179.14731595,130515782.37845974,130318370.51735094
125204034.07705131,138705403.31964406,130625538.86361624,130404382.16790932
126976361.21818943,137520575.90219215,131105346.54542443,130587553.60598747
128538714.584148,139648259.7984831,131447207.67547655,130795486.35879111
128701226.00350057,138431984.48595464,131016779.26243515,130530075.88987371
129219697.68192874,136643841.4131114,130874876.57559444,130615074.33373623
129536988.35115072,134595648.21618357,130939525.49182175,130765518.41061202
129628341.359237,133769295.5894898,130994560.72169192,130907313.21817358
129628341.359237,133546160.24498539,131175565.38823652,131027976.30520605
130513331.87897246,135752288.97318837,131358362.68926525,131316027.18518299
130725814.58269693,133038544.86450203,131478160.5964718,131382608.56112954
130951713.68567157,133038544.86450203,131599909.68173762,131557926.55471125
131261244.61846872,133038544.86450203,131688134.09418847,131607925.32624003
131382608.56112954,132544722.04265901,131805443.15098928,131742968.68077402
131545487.14187416,133265381.05265751,131904130.34872253,131935092.94992223
131545487.14187416,133397575.0904711,132004818.2370616,131986548.77278066
131736243.2254121,133265381.05265751,132107162.70097752,132076577.84715205
131753870.17727104,133265381.05265751,132170240.68854047,132138848.89725469
131885935.5045774,133345759.06271297,132240243.85716222,132138848.89725469
132054358.87474406,133044054.11215395,132264957.78784145,132212605.9096503
132092794.84852378,133474293.74900772,132315633.36660878,132289524.3689035
132138848.89725469,133546175.83614588,132375548.8289021,132301373.6058472
132138848.89725469,133570428.88975245,132399720.05143705,132304766.89936125
132288013.69664212,133474293.74900772,132423900.79578283,132341750.50747985
132301373.6058472,134214986.08658579,132525066.3895468,132343038.64044398
132301373.6058472,133713218.50069956,132610310.47103626,132480975.61472128
132341750.50747985,133866585.26138113,132633896.35637283,132594766.32121909
132343038.64044398,134349196.4726346,132710083.95620479,132678550.6935918
132363905.65373768,134087025.99435952,132785643.86439799,132709758.90079513
132588809.0450873,133913161.03932185,132800832.72937654,132801603.38833997
132674552.10344298,133892145.0018253,132900529.16461283,132801603.38833997
132709758.90079513,134113284.5625611,132939651.98704916,132924481.13462886
132729660.26486257,133767611.21278587,132944388.12689221,132924481.13462886
132801603.38833997,133847355.88237317,132955279.07140096,132924481.13462886
132801603.38833997,133319420.55487548,132987070.81152017,132953975.0442627
132801603.38833997,134756812.55468526,133031865.47705473,132963627.4657543
132924481.13462886,135194952.45503923,133081230.51537144,133044054.11215395
132953975.0442627,134001457.11344594,133087266.28199054,133082980.0918353
132953975.0442627,134270156.2216677,133161301.99849205,133121794.44717757
132953975.0442627,135335537.61920232,133240646.89371473,133138389.93465656
133079462.63627361,134217803.04443753,133227626.49201755,133159922.7169654
133121794.44717757,134390849.73108283,133244620.12245762,133167571.4071976
132744225.44229016,133618507.12349595,133220665.27801013,133193495.8530101
132744225.44229016,133817280.07223363,133270321.82133558,133256604.52396289
133150594.35448551,135105277.94510725,133335594.92558719,133310764.90168673
133166018.6058086,133655333.02282174,133329650.71528476,133319417.61116067
133193495.8530101,134624627.98120013,133379116.62991528,133357979.75646101
133256604.52396289,134638964.42618892,133437131.3443811,133399901.24995044
133256604.52396289,135027455.7667578,133437396.01521589,133399901.24995044
133320206.73627467,134395933.99122876,133447432.56022862,133421645.77052848
133399901.24995044,134479954.09922463,133464898.28371936,133421645.77052848
133399901.24995044,134519919.96389744,133466004.84434488,133421645.77052848
133421645.77052848,134898377.54488996,133483818.3950104,133439340.01061875
133421645.77052848,133751595.73398423,133477976.89692698,133443781.55310188
133405123.51638906,133850799.13680565,133492088.6756358,133473692.63687687
133437093.68958557,135066805.84706688,133537597.75172326,133475613.58313599
133282319.18703419,135994860.9075666,133596406.9575066,133542626.02552529
133473692.63687687,134364079.22511896,133554357.02153276,133549831.87491804
133473692.63687687,135059452.20228985,133596549.01884057,133580423.4160435
133381492.47003672,134526933.2297641,133593993.08717258,133580423.4160435
133381492.47003672,134703146.5966653,133622291.64984287,133580423.4160435
133457874.8318219,134752673.1097438,133622971.81411402,133593073.28310196
133433676.40091294,135209791.88796407,133634291.27207172,133603344.15821746
133550271.87882082,134803583.27839848,133627069.34350656,133607243.0453797
133387334.55084728,134950025.6901165,133658949.04908365,133620522.87489733
133593073.28310196,134632057.0643581,133641170.89664502,133620522.87489733
133603344.15821746,134522618.40703192,133656150.55803259,133620522.87489733
133603344.15821746,133917424.97995007,133647208.68179753,133624665.37219808
133616101.944633,135442988.3913943,133714445.75833358,133649990.65089303
133616101.944633,133905542.07795668,133666827.25396627,133665577.9421386
133562750.58838867,135281148.2685549,133685913.53155573,133665577.9421386
133620522.87489733,135173694.62772158,133705624.14994176,133683094.49206659
133628807.8694988,133750743.3465298,133686444.44743757,133685073.84198345
133665577.9421386,134724656.62626255,133706247.29272299,133687503.77760907
133657795.75353189,135037948.79139185,133731820.23567331,133687503.77760907
133685073.84198345,134783499.7726897,133727511.11281116,133687503.77760907
133685073.84198345,134656932.43010855,133725444.35968322,133687503.77760907
133685073.84198345,133964458.63521752,133725574.81555924,133721259.9135256
133553612.76453573,134272909.86308172,133741056.04314761,133730051.596846
132687966.01418503,134034854.11447148,133725423.8803874,133733330.00115773
132687966.01418503,134927527.93005782,133750140.59722172,133747844.61990188
132687966.01418503,133961921.88145477,133534021.59838001,133730051.596846
132687966.01418503,135030136.75219795,133195800.05517565,132761249.89655569
132687966.01418503,134133368.13964444,132885627.81416644,132761249.89655569
132704295.42340635,135365479.0585773,132922999.09427719,132761249.89655569
132704295.42340635,134151350.82494037,132824650.62185447,132761249.89655569
132704295.42340635,133868106.50165653,132800794.95880513,132761249.89655569
132761249.89655569,133823181.07394646,132830813.27964686,132773749.49120958
132761249.89655569,133905876.35689065,132845320.00266106,132824831.44366862
132761249.89655569,134983725.91518283,132909439.43030494,132862385.05906442
132726688.87389879,134449628.17711878,132933937.20617479,132904115.32730882
132798106.32201906,133942334.98433398,132952683.42907536,132918527.94749692
132824831.44366862,134084598.62000111,132978291.50688417,132947387.14222658
132893269.93545896,134009589.18544663,133014520.50930038,132970428.58403078
132918527.94749692,134300387.29271427,133074179.01435225,133027314.48976354
132857080.05283229,134242702.49539647,133106246.61792237,133083352.07978578
132947387.14222658,134733963.3955036,133167039.56264256,133105564.1294966
132947387.14222658,134266004.55350828,133173107.88504882,133140536.77769956
133059289.37140569,134357773.0165863,133215281.16728021,133159051.00227977
133105564.1294966,135614299.50061125,133249660.55574107,133175712.1966747
133140536.77769956,134851182.1382631,133294089.98995942,133262005.80540349
133159051.00227977,134184211.50134915,133316522.53632748,133263582.78795438
133159051.00227977,133876919.62902185,133331637.58057834,133314402.91743585
133251432.44671142,133787589.92733476,133359304.86099157,133318054.65633775
133262005.80540349,134578984.27217567,133432966.47184436,133383097.63412683
133314402.91743585,134697232.9329876,133461984.6203348,133395962.07045051
133374562.4132704,135829402.11048356,133485441.39783622,133422801.41041939
133383097.63412683,134796206.93214515,133478649.34412563,133441654.94723563
133383097.63412683,134675519.47704247,133493644.14576393,133441654.94723563
133392280.65866943,135608383.37018096,133507970.75473557,133462923.99225418
133412568.22248757,134785652.9131311,133575482.23994406,133523958.7740181
133414964.61896046,135490178.5196359,133556742.97215562,133523958.7740181
133441360.95003542,134421040.80007663,133562163.36863603,133536693.32088988
133348728.96254918,134718252.59605458,133617389.84132683,133558634.88747247
133478669.37277111,134697990.80561757,133607867.29121582,133578250.99662381
133523958.7740181,134961754.5675587,133630914.32440029,133578250.99662381
133263476.42749424,135934529.28657213,133631442.87611543,133578250.99662381
133263476.42749424,135749972.37833118,133639983.96328673,133587693.38014156
133558634.88747247,134118907.84526356,133626660.90391691,133619643.55831024
133536589.20157161,134006011.86333951,133638808.11393638,133637445.91102058
133578250.99662381,133837846.56313306,133645215.69285202,133650183.05339783
133497375.16197748,134985648.3225361,133687463.23123974,133650183.05339783
133617149.56235093,134913235.02291632,133704019.67285986,133650183.05339783
133650183.05339783,134662695.06064436,133685805.74851213,133652845.66191022
133650183.05339783,134720987.88874716,133692043.01355422,133675068.55980615
133652143.98862495,135872240.71588212,133746699.03693907,133690450.58719932
133652143.98862495,135014422.979182,133760431.73890881,133690450.58719932
133584933.19899544,134753879.70609856,133740558.43077223,133690450.58719932
133642904.35169458,134838204.82559568,133738269.73555167,133719972.01929215
133652845.66191022,135004518.4440689,133765933.97532737,133719972.01929215
133652845.66191022,136033984.25854594,133775758.86271133,133719972.01929215
133690450.58719932,135146123.4079482,133739073.51358993,133719972.01929215
133690450.58719932,134759963.18729165,133766624.57467216,133719972.01929215
133690450.58719932,135160831.98525575,133781682.2106582,133719972.01929215
132387148.50309807,135881550.45447057,133771062.42995486,133719972.01929215
133640145.20368493,135192104.32514036,133794845.5159556,133735511.03724149
133719972.01929215,134817499.75376615,133768593.42861961,133740019.33138815
133719972.01929215,134913177.96404618,133773870.09347068,133740019.33138815
133719972.01929215,134915379.1823304,133808066.39039855,133740019.33138815
133684917.33768201,134823367.2229813,133769587.33851326,133740019.33138815
133735511.03724149,135148620.33525982,133777359.50700325,133740019.33138815
132979914.62933679,136088729.96130678,133803068.62768584,133756474.23809163
132971801.75241077,134258109.93319094,133641828.49393292,133740019.33138815
132971801.75241077,134053849.46278812,133334772.58898817,133068879.95299974
132979914.62933679,134508813.6217638,133156992.73202966,132979914.62933679
132979914.62933679,134974741.91501936,133113992.27927051,132979914.62933679
132979914.62933679,134933317.95228824,133096045.12082154,133019544.41629659
132979914.62933679,135584143.79135838,133156697.9103572,133030516.27451274
132979914.62933679,133457475.54394014,133105572.59254262,133088755.03822513
132979914.62933679,134274371.27498856,133145643.62233108,133142789.89323427
132981857.05258209,134900239.72392106,133187878.89854707,133142789.89323427
133019544.41629659,134452580.50085422,133235860.61031774,133142789.89323427
133025459.91345751,133445820.84596716,133205086.00108868,133142789.89323427
133025459.91345751,133890275.08564754,133235220.41180268,133161944.12417412
133134328.58129542,134529010.29618603,133260204.36610553,133229951.03564887
133142789.89323427,134361255.01818103,133296510.00552078,133278655.04750459
133142789.89323427,134385662.50899443,133318369.41646701,133283697.60962963
133161944.12417412,134426966.60400364,133354634.9737663,133347035.55775145
133229951.03564887,134505229.53669322,133392056.07592647,133395698.34574999
133130220.31832537,134603553.76496547,133416035.45383477,133395698.34574999
133150513.60550135,135486558.48841482,133451884.08428477,133401357.31971656
133347035.55775145,134556533.02600622,133452763.49622586,133416425.647089
133395698.34574999,134506043.51709935,133479680.1984222,133416783.41215558
133395698.34574999,134750081.5234412,133498173.37794943,133454886.02999774
133395698.34574999,134402888.2672644,133509353.87897006,133474552.53890397
133395698.34574999,135009216.32090503,133534820.65482879,133498943.10744579
133416783.41215558,134844905.4385713,133602851.48186794,133563241.84580044
133416783.41215558,134767084.68120685,133602377.45776421,133564017.53862152
133441877.29111724,134743435.74885613,133636095.4868808,133610431.42467792
133493426.99075967,133729384.38983826,133611071.28441349,133610431.42467792
133493426.99075967,134951758.65457287,133655878.84795797,133622255.8393537
133562454.96768223,136033830.0770733,133676937.76445866,133638828.37319879
133610431.42467792,134119634.83474076,133651113.08549412,133644723.779337
133615364.6921471,133835585.6210421,133652954.03287983,133646788.93538447
133622255.8393537,135106525.19552875,133708911.02919564,133646788.93538447
133622255.8393537,134925617.77191246,133707378.81612574,133650773.8428995
133640285.75281985,134747050.18060157,133704990.79149489,133651477.49471219
133490865.73829103,134758667.1658615,133704999.30370454,133665672.80223277
133490865.73829103,134739778.73220414,133707888.2227384,133679868.10975334
133649516.61824624,134657018.9463358,133706818.38613069,133679868.10975334
133650773.8428995,135494494.6003835,133734328.81491706,133692190.27765577
133651477.49471219,134739040.70735687,133742184.32477593,133696149.52100526
133679868.10975334,135010627.63479084,133743116.20008373,133711013.07788911
133692190.27765577,134572073.04348874,133736050.96089728,133719563.0050745
133692190.27765577,134925314.10299394,133767734.4432555,133727890.43348095
133692190.27765577,134933357.82263076,133751168.74657212,133727890.43348095
133696149.52100526,134857730.17923617,133763956.57543498,133727890.43348095
133155010.6504834,134837401.94330782,133773834.85676381,133729597.99949159
133125632.32650785,135072280.49571225,133773122.61916295,133738866.99287978
133125632.32650785,134780317.82711977,133725117.22399507,133735955.63875568
133125632.32650785,134693713.8786637,133682692.59323017,133735037.34892273
133125632.32650785,134405850.49823856,133528442.92104575,133729597.99949159
133041897.49178985,134326487.69810438,133365530.68289728,133155010.6504834
133125632.32650785,134269295.07669893,133299151.43819605,133155010.6504834
133125632.32650785,133754485.90031181,133247851.02026728,133157776.92704839
133155010.6504834,134315965.33441317,133270034.31099693,133172860.64803642
133155010.6504834,134563097.63003147,133295621.76961564,133206227.14130697
133098561.24685805,134231796.78123686,133324222.64600295,133236312.8902554
133155010.6504834,135326439.5897074,133372460.6529184,133388458.53711665
133167588.31099913,134766029.96910706,133428004.71148574,133388458.53711665
133187889.44176371,134344555.37131152,133421171.32137828,133404008.40687251
133228355.75181183,134110775.49260466,133439258.88993366,133459094.1662418
133237713.9252811,134312794.85420233,133494713.90121022,133488400.94051842
133306189.50790566,136290422.19957453,133573631.50366287,133517742.46744218
133388458.53711665,134406162.69383985,133535781.12897839,133554647.12801585
133414817.52529386,134494053.96758246,133569447.59927191,133555292.4700739
133449245.77122276,134993642.5751147,133600265.31711687,133555292.4700739
133516643.54940978,134760826.38093516,133613257.90952569,133555292.4700739
133516643.54940978,135757011.51262644,133610177.09154855,133555292.4700739
133554647.12801585,134716638.75899577,133590205.16406798,133556925.31930707
133555292.4700739,134406012.78671992,133598973.9789096,133561932.78834821
133555292.4700739,134510986.70600334,133628959.88378155,133611861.1416992
133556925.31930707,135064387.66873977,133635791.75641574,133611861.1416992
133559608.954551,136339257.98273933,133660771.24087465,133611861.1416992
133569630.57585822,135992618.34095928,133685859.6041527,133631252.49443093
133611861.1416992,136071382.18103814,133698127.83385138,133631252.49443093
133606135.76745756,134402532.55209085,133646309.84112015,133631252.49443093
133616952.51357345,134119085.6470415,133655343.07876481,133636423.0379696
133617959.11178194,134711879.69945478,133670772.39058653,133642774.3185134
133617959.11178194,134898452.92876747,133708995.83486989,133656140.86844327
133617959.11178194,133769426.32410902,133672206.34420395,133661469.67407487
133617959.11178194,135138083.09505364,133705689.9640871,133667206.73738705
133656140.86844327,134160177.27554552,133699343.52749646,133690332.28845023
133656140.86844327,134673964.02203947,133710847.42214274,133700571.9549252
133415110.18314175,135034035.0540185,133727604.27541436,133707581.25056984
133667206.73738705,133769561.41239315,133711312.67360768,133707581.25056984
133667206.73738705,136052874.3520047,133791899.02810028,133707581.25056984
133640860.51271348,134812747.82444245,133752672.29251982,133721901.10120462
133434194.5542429,134046672.09589086,133729593.20670968,133733416.27502386
133679328.59527421,135611001.51409733,133781635.68007654,133733416.27502386
133707581.25056984,135821835.50369757,133793616.48561311,133733416.27502386
133630631.70273802,134846989.03454912,133748921.63578917,133733416.27502386
133707581.25056984,135124048.77061275,133764614.70563304,133733416.27502386
133709508.2067024,133992811.88544594,133746563.19704583,133733416.27502386
133733416.27502386,135077806.33725518,133772230.12639481,133733625.89755124
133581271.23895304,135985836.94338372,133787347.96214707,133751082.4642024
133733416.27502386,135157655.3365099,133769712.7206495,133751329.24204274
133593358.611691,136259734.06738287,133810464.5937025,133751329.24204274
133733416.27502386,134712783.05845773,133778048.94292249,133751329.24204274
133666727.05996588,134976255.28943253,133784447.90967058,133751329.24204274
133675290.29553804,134919978.2452666,133776089.71031213,133751329.24204274
133689087.8014376,134941721.5467659,133780922.68324646,133770384.5238688
133751329.24204274,135575307.49901775,133815526.64931838,133770384.5238688
133261175.64381027,136127154.8019313,133814230.06092218,133776960.51452687
133751329.24204274,134648115.00983354,133787869.61312981,133770384.5238688
133751329.24204274,134864611.1112724,133800553.97907896,133779149.47333024
133751329.24204274,135032692.23635256,133824908.54815845,133779149.47333024
135024853.71944177,135614896.78378004,135042499.89118925,135032692.23635256
135020506.40008268,136060382.37521395,135076052.40500197,135032692.23635256
135027078.14946207,136060382.37521395,135174972.225948,135032692.23635256
135032692.23635256,136491960.97019234,135370731.41015226,135146925.4873506
135032692.23635256,137016758.2187739,135676112.234488,135614896.78378004
135032692.23635256,138797052.81069428,135978576.60286465,136060382.37521395
135534900.50045893,138797052.81069428,136283875.3952986,136118969.95073533
135659652.0873138,138797052.81069428,136725831.07216159,136525002.80156434
136060382.37521395,138797052.81069428,137484415.77953824,137111329.01889896
136208265.62644643,139895810.58537748,138274604.75333965,138781555.17259172
