Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
115452749.32130449,133206411.86708899,123705234.62587534,122975120.10156173
118451710.47050817,134432194.5886789,124992046.2561832,124915536.16334294
120909162.38144651,133852611.40355547,126174575.28241552,125863672.69384629
118461787.37075049,135203684.18793222,126776340.7352635,127092327.26702178
119282765.6195131,136072039.24233162,126791462.91295597,126663037.55847925
120320600.47878966,135375251.17360443,127498513.59252626,126963755.8444066
121066592.19616768,133642726.77834661,127190453.14656666,127410543.18752703
121310526.97064082,135858145.54667613,127566340.85898519,127641415.77847156
119411371.11575185,136912450.62647328,127063187.72948167,127177891.48402506
120622508.04820262,134120561.1914686,127347038.68971887,127605878.67365023
122139816.69727947,141404326.41351515,128287203.55111292,128399992.17736802
120618602.78201777,134992848.78495115,128278441.05856381,128240623.88839495
121699326.89692932,136752541.8771785,128965110.6512511,128999644.52058527
120972409.88875122,138425696.56162873,128980002.57415698,129055717.3930628
121513605.15061644,141504012.63071403,129438866.40755218,129296944.72003537
121590518.77621101,135279019.59350932,129232020.36963579,129254569.65243083
124505494.82967806,135617742.3516342,129385119.34135088,129238619.41203254
124862754.70294298,139311792.19781852,130071945.3166034,129775532.77635266
125603639.59601128,135278734.4333722,130304913.1058612,130229073.44801955
124650958.4349104,136297556.57764015,130261323.55163,130301574.48474729
124718692.7924742,138560863.65927264,130343699.55599608,130081883.78918494
125155691.59196852,136051539.47463903,130568577.41028285,130210109.51657163
124186411.85320689,137603263.87950763,131104376.0828463,130822624.67814937
126006285.0738192,138709705.98736507,131483557.47651672,131424147.22962722
127585738.50396194,138960192.96495742,131423080.17304975,131185110.54344597
127298154.98763749,136082480.6327683,131036779.3024337,130906254.22366795
124932078.7628604,138644496.02441317,131182129.21426877,131135106.19486466
127736318.58424509,139131255.70878318,131537558.38318537,131449542.89662856
126999279.82878032,139581213.25832644,131788287.02772447,131422309.73009515
128187441.19218098,139811294.8315739,131929395.63051514,131863316.47662431
128740397.05042629,138618691.98236856,131453276.58471084,131156247.32648878
128265947.10995185,138024635.14837915,131724282.3836574,131362007.41205499
128592137.7567111,140115608.10294458,132055581.59746917,131801168.26984033
128258411.56751542,136990304.9110775,132140230.2550499,131873028.82191823
128258411.56751542,136854832.33965734,132370591.96845685,132181791.79032125
125597645.15165955,138108527.42030767,132246154.9129895,132152732.82149786
129192991.56304823,139540954.77991465,131890956.94371402,131891525.597744
129532977.98164941,137413737.28298792,132365990.84125802,132165433.31602632
128263186.99167599,137041894.14049512,132325105.16932875,132230141.22128445
129559815.46285452,137105522.86422348,132433963.7450379,132340078.35163368
130468904.19107161,138381669.52274212,132825102.97337855,132616688.45714238
127515978.43638974,137296490.57659614,132745517.19388515,132692344.96563098
127404322.25365916,136706146.42042264,132671617.96258381,132756554.68269074
127861120.20310642,137743171.12043417,132579662.70871802,132518459.94875139
129426293.57286216,136804140.78977308,132564280.56191218,132515203.44824523
128082547.63165386,136526959.2330945,132516420.15552759,132456574.6104159
129995657.37329404,136400175.35255796,132602362.16870905,132460224.64447731
128197282.6472906,138956034.8650417,133013088.21325158,132651490.98784062
129603283.23642306,137629031.81273448,132869295.46920918,132803070.45138188
129340575.1082996,136814583.5448799,132615629.58041717,132518320.13245095
129340575.1082996,136910725.71503705,132583035.24479023,132596596.49529964
129256413.16019267,137779337.727466,132539394.03998733,132393532.37547204
129900070.58484353,138947795.41421923,132664950.30069232,132519595.26949698
128974291.69259717,138212534.0315398,132898076.86144644,132651490.98784062
129153855.43117087,137666218.08265674,132985328.44298546,132728754.12126437
