Cost
7427948.287467464
7425813.624444483
7419062.013553301
7398305.332149124
7397877.093619065
7387457.545383269
7348722.592364563
7327208.634818917
7325852.702981354
7317730.417802906
7312600.51743748
7309600.110270679
7303029.12211866
7293525.066702719
7292174.518084683
7279880.571962864
7269648.544289633
7262503.670803996
7215240.32000141
7202888.254384643
7181847.928311663
7171154.45024699
7171111.726590976
7144220.5070293
7132259.921924263
7130989.54899481
7125736.147186958
7121971.638331504
7110230.063473599
7108378.655229671
7073289.828055558
7066672.848946504
7063913.180677918
7040697.306526509
6994062.592482643
6989819.887614076
6989465.008007823
6985897.166575264
6974759.059036799
6973227.501605182
6970474.2597526545
6969743.574206837
6969656.2440633
6967965.292558637
6965281.164901055
6964875.357366508
6962677.065269938
6960634.4521002425
6959192.586289829
6958386.753545485
6956307.437478561
6953673.845002861
6952768.811737211
6951787.651046983
6936038.378359331
6934663.703725151
6933713.550157231
6931701.280183204
6930861.056556419
6930821.086569546
6926734.355248685
6920945.389662322
6913865.249893227
6912506.294175317
6762374.707102241
6760359.746557396
6758394.644835072
6756310.965359487
6754196.555311374
6751457.804707897
6749783.88814744
6740323.981027369
6739334.268981291
6731522.25646935
6709469.047023809
6709131.889861599
6696021.946050041
6683640.70258105
6659692.273627605
6656642.762804326
6652298.237369256
6645145.915393375
6644366.922161464
6638836.894590514
6638168.942404397
6629655.498489396
6623853.465718212
6595431.875871114
6581576.341406703
6576950.830489037
6561902.501993239
6558867.123427759
6554951.115130051
6550064.231378354
6548677.826707796
7911398.016429878
7905985.947180522
7885136.009254485
7878045.087011515
7877785.487448106
7874374.485461957
7872269.924637006
7868651.359333347
7863394.882579694
7861513.019182252
7857413.278438463
7848463.991929155
7836386.99281637
7830341.126739807
7805638.024731177
7804864.763283901
7796490.640768435
7791709.53112285
7779583.373442488
7773433.2599874735
7769272.313188934
7766362.601701779
7742966.701112714
7728095.393434327
7716653.693949259
7709513.469599716
7705349.379633984
7703595.735587404
7702876.789578855
7383058.608237156
7378354.967423814
7376240.364702155
7375266.951249319
7368926.162307609
7359059.676365767
7358743.966222413
7356192.168249609
7351461.234919563
7347200.813218097
7330234.341786194
7319003.483970226
7280533.386581107
7277353.674425572
7276724.701957109
7254717.514215477
7252666.711379453
7245139.6645744
7238211.303007865
7235721.548573315
7235313.617490784
7230133.810085409
7207178.311523817
7207066.341961922
7191142.50920869
7190460.57393521
7167870.074505451
7167438.7676918
7162438.326911969
7128134.393006225
7121833.810230782
7119260.252256583
7107105.3941646945
7106405.525170824
7104507.959201196
7094673.926464234
7089880.9181349045
7088432.965720021
7083544.049978387
7074427.531787997
7072020.768454026
7058458.258485591
7029186.26766967
6999250.420760002
6948011.467265791
6932480.685277241
6924130.017288298
6920078.319112218
6917588.564677668
6914252.939437355
6913997.131052185
6892767.368687071
6885636.405378756
6876617.020651591
6873308.72173212
6872748.177525533
6862173.650746627
6856667.579979401
6855195.557032766
6852030.459420223
6850293.285327201
6849021.957658615
6848293.794883568
6846528.487285715
6789151.331978624
6781408.985560575
6779235.031069265
6778441.424101126
6770299.395738993
6763729.216329215
6743128.567573459
6715187.385462394
6711443.630062029
6702430.143786207
6698510.521662953
6698268.198192185
6692226.454941683
6688740.6175690135
6674638.4494849825
6658429.551095368
6655275.600723869
6651783.862341153
6634546.867625011
6623354.2590897195
6622546.905296839
6611122.924919578
6609503.388374523
6607058.249802779
6603835.876012094
6602618.177451471
6597855.613116701
6597826.515869417
6585950.301461405
7657290.108724238
7653692.87909363
7651004.91427096
7642716.834426681
7632834.393810121
7625405.379643083
7609647.361246421
7602450.66375879
7600012.499875394
7594472.456063003
7593878.47566926
7593527.319911482
7569282.373036543
7551216.762225503
7542509.319431591
7540263.52236882
7538684.785650176
7537952.196044059
7537066.165635211
7526479.155777669
7484002.384556011
7482062.779009295
7478897.838184042
7182392.272924801
7114478.8143834295
7114223.672705738
7113134.762174977
7102704.279505746
7082059.006438814
7057083.079122665
7043125.668928109
7024725.43476971
7000295.282041692
6989527.776596488
6912335.2083137
6869702.954401648
6869413.617115327
6846630.982059035
6844567.527488942
6831313.233375107
6816077.114660874
6813468.5449852655
6809724.7895849
6809081.65658611
6807660.564208383
6802405.123066812
6793391.63679099
6750803.258315315
6748341.1191827925
6745464.738222055
6732956.07275701
6731018.302806143
6714873.510737533
6712786.515825037
6696690.569630677
6684152.174340377
6668621.392351827
6663066.7928651525
6658905.708552125
6648599.161370821
6640891.076646546
6640768.464362488
6640624.289521366
6639092.999638883
6634448.284752722
6631345.356249814
6620999.708231758
6620219.453986071
6619540.279132258
6609426.627815372
6604222.259275206
6599768.968084526
6833827.235228864
6827491.441071585
6819696.390014174
6812241.348637604
6802014.030907114
6799748.166800252
6776996.138662694
6774290.116040462
6755358.518785743
6753273.173372004
6752363.488403649
6752245.760297996
6734965.336502165
6730732.159408567
6727631.396663723
6715744.519543917
6713308.346364978
6703438.442894675
6698887.930966678
6676618.970660024
6664271.89052629
6663632.188190052
6649560.457805496
6611430.259205597
6593447.362821187
6593361.2933355905
