C,o,s,t
4357274.331330936
4312315.63571146
4297618.300162033
4269675.787640201
4268209.93731617
4253926.046495142
4247623.847238322
4246542.469123323
4239657.319363817
4228010.1691444665
4221188.819770841
4220982.645336828
4219789.804907702
4218477.469163278
4214345.181265314
4212514.278507037
4195624.284733008
4194790.425449398
4180476.306698283
4180326.1446278226
4180035.652949811
4156870.494375636
4156351.2521586455
4154574.700862957
4153924.52092392
4145409.246922845
4140889.2292439733
4123875.7115725344
4123402.3036717335
4069733.635115629
4060066.640853119
4058549.5605641855
4041252.401249022
4034455.0916357636
4032434.75253048
4028476.2224566564
4023932.162451119
4018264.7034147074
4010783.6315889964
4007910.8733810596
3997642.4830973446
3990993.059275142
3990498.5937429164
3983510.127423811
3978126.5135643696
3978039.6331246197
3966335.696644035
3948670.44937695
3948133.7995983614
3944275.9825390754
3943143.542321954
3939464.0673763733
3932537.617327609
3921099.5752331084
3912737.539239376
3959586.9500866644
3956810.051613477
3952316.3042858094
3951203.521821119
3901414.1771774767
3899722.6131275613
