C,o,s,t
4498886.35006352
4475968.561143078
4474838.2476349585
4468264.224711543
4466908.014958448
4454601.310457758
4443025.122441579
4436866.034858199
4436857.8937236685
4423940.096342997
4419967.003475246
4419472.53794302
4418877.475311375
4417278.6208927445
4389377.307447355
4383800.583943063
4382889.219664534
4377951.513751515
4372374.174970796
4367856.701412792
4359131.22105343
4348622.148671574
4338211.459288359
4325656.689283365
4325183.281382564
4325025.5386299975
4301342.223743944
4293694.375431427
4293347.781593261
4293260.901153511
4281556.964672927
4277036.946994055
4260189.814242487
4253368.46486886
4242037.22792309
4190959.5691236956
4187458.2912086938
4184985.3225983595
4176775.1406126404
4161830.30720306
4155464.8682019357
4154039.3830152126
4152689.952199987
4150961.3569670627
4138913.058266472
4138734.5029183393
4133513.4381318633
4126366.636042662
4122207.645710729
4112385.545143203
4097156.430156431
4080749.5316423234
4077516.1636017235
4076604.7993231937
4061466.074248245
4048247.859746527
4015412.0961036673
4012180.521335046
3971282.4814784136
3961617.5967097078
3948988.9859982515
3947632.7762451563
3934710.8850384224
3931999.9014834873
3907035.974641882
3906941.945233591
3906022.294426485
3905446.491379477
3905446.491379477
4135051.95323509
4129089.917560474
4126646.024204055
4125855.484553634
4124171.9021682423
4124086.6071354747
4121533.340049398
4119225.853638092
4116604.6545505896
4109321.570235069
