C,o,s,t
4365992.034904486
4364526.184580455
4350242.293759426
4343940.094502606
4342858.716387608
4330017.648478555
4324086.688409134
4285624.743826779
4284751.50317555
4276117.992735499
4265032.59003459
4260512.572355718
4258821.008305804
4256321.102494174
4255177.833558255
4253821.623805159
4242245.43578898
4240673.0740429815
4236540.7861450175
4229238.339589798
4229147.358176424
4209996.2607682515
4204612.646908812
4188096.4459971255
4180211.5847167317
4173721.141334624
4162402.700522189
4153871.10814738
4145781.329969206
4141482.611757666
4120563.667905464
4116721.0703796456
4109203.2062154133
4097713.193376058
4094337.2019971516
4081664.732080751
4071706.1053043194
4059417.3759153206
4053363.096497707
4029048.796947754
4020185.056236022
4006727.206502286
3979115.88526115
3972517.7585424846
3972430.8781027347
3971020.7772618886
3967738.9240342593
3966641.88880046
3965378.581756709
3955254.688543533
3953864.525261932
3939631.3525776444
3918499.497860333
3914528.042040048
3905606.988134958
3902243.695900026
3897366.4347426165
3889103.8992467104
3878345.972343227
3876458.6502971333
3817436.159484581
3808860.453826949
3976261.9170584455
3970190.349820005
3939395.389767891
3925488.5055486076
3909081.6070344998
3870153.5246097874
3866098.5128336865
3864395.6029389678
3863070.203669329
3860991.9507576954
3850814.3324509542
3850054.8452602467
3844290.63190254
3841431.933707934
3824514.719601484
3820082.513165269
3812534.503818672
3808947.4243241623
3800929.9481396778
3791609.154307455
3787724.6338975886
3763956.099180188
3762180.6873347936
