Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
116759778.09147394,134338113.56590003,125119292.86150432,124631953.1295719
117987209.53528868,136754965.64725655,126996055.43602121,126863958.64980704
119144993.36684285,134703486.00679338,127756611.72608633,128023084.50102404
119682928.96310583,135760277.07067108,128244365.53535056,128748102.773119
119682928.96310583,137745800.13070744,129757958.20682551,129611295.41992868
119982168.31754632,138623795.18662572,129504838.13322785,129204534.38758376
122103868.66261286,137691361.15654784,129901856.63725407,129838692.75506574
123093937.88459405,138461811.00151607,129631684.09718347,129568925.31921613
119142941.38515487,139083451.2621714,129803088.66960485,130285590.55459455
122806193.62748016,140231027.9564772,130407808.60038973,130227360.976814
118935069.57442734,140231027.9564772,130687815.26120445,130612179.30736482
122217087.83348654,138649163.400023,130857542.49753493,131028737.66375166
122728163.61968876,139875678.68977404,131485561.3145556,131474016.9705076
123342886.48206638,139113267.34120578,131838891.22137728,131733149.74160805
122397226.23914073,140300249.45303875,132184703.99168345,132326032.15712693
121003442.94024351,139208899.8164593,132442698.76373015,132728164.60691133
124779216.0066752,142691588.01723132,132779345.26614,133038191.41639385
124910438.17180803,143270471.8231219,133040044.96385124,132815734.53327909
124841006.4523847,141400792.76606655,133479150.01457316,134271852.35170653
125230698.32576585,141660418.6847525,134407190.16837937,135032318.38916713
126224911.69902419,141735573.8650416,134701776.9996902,135848970.32251275
124239048.62209113,141792413.46478575,135010531.09418756,135167069.95014644
128475976.45597376,142908062.4990037,135937419.00792846,135557158.12576023
129617949.73511904,143422067.86102605,136582637.80336532,136863331.3396343
127482943.78255154,143422067.86102605,137335090.02623123,137287196.86154765
127175480.28720495,145005179.40912125,137861779.88216606,137835798.61742458
128474335.65753897,144130874.92695522,138567070.39391935,138375275.07057416
131507308.56989008,145830449.35518214,139386320.15319744,139286789.53086823
131574956.00515507,145830449.35518214,139994813.70116958,140825544.0057245
131422836.85319556,145370102.62396738,140027082.5923184,140601024.00617802
132656703.61098857,147008086.59308892,140487582.80697668,140634263.1817146
134099510.23206028,146106797.23109624,141286336.38098335,141315324.31230658
136040115.44644508,148794781.77266926,141973165.88041887,141940482.42009887
133657708.34317492,148794781.77266926,142331000.41780207,142291298.98550743
126437979.1402951,148794781.77266926,143500554.6818566,144167670.8627123
135535513.06066296,150868887.4225265,144315616.86743885,144182281.65601212
138011186.0167539,151542748.80684862,145040888.94322467,144862555.88628575
137687244.2895607,151264030.03884608,145645061.5843825,145152916.0924996
133971761.44119914,151115937.04489183,146155241.83837005,146561639.36366498
137687244.2895607,151744206.1802607,146771485.018609,147106393.5721478
140745642.1372926,154636760.63036543,147410237.35638914,147317598.6530298
135534065.54870486,153180081.74581057,147511513.07658374,147536754.2942788
141539007.7879377,153180081.74581057,148237197.29281974,148304166.0984509
141883277.15001035,153852944.72352493,148766324.02878764,149100412.93426773
141070650.50817648,155243380.47134462,149455353.14711222,149619920.69529706
141675041.74035707,154739391.6665878,150300369.1709837,150549800.42778325
139769546.00940853,156021924.69406945,150659676.70217097,150792509.07026416
141807567.1624468,156736703.6613303,151353053.73547608,151313316.69430822
146411225.46603632,156736703.6613303,152281165.07343394,152341424.9227972
144533618.09185076,158728988.85541376,153040507.86588547,153236289.81625354
147979911.18050942,158728988.85541376,153459008.4238803,153592864.3078557
148191248.2740365,158247887.35357466,154036129.8669029,153972558.86184222
147401332.4591709,158319754.3781898,154416095.5852495,154592352.11437386
148726000.42815587,159463759.26369935,154849145.7743395,154985628.31459317
148716188.14711466,159463759.26369935,155216342.81316224,155303558.36054963
147867189.59264174,160796046.96976647,155722795.98796573,155967979.87034202
142893086.07190132,159545213.2197199,156004128.12152585,156261372.60513693
148266268.5095004,159758972.09680697,156358217.75102296,156697303.26924336
141835166.0371237,160772069.61806685,156822223.25603205,157156496.6147276
145567136.62556088,161651819.78634363,157468959.79778165,157797241.8261681
145567136.62556088,161241356.20268774,157988079.30014807,158342385.1171263
142188681.4084506,161347881.04415625,158230764.41288984,158685768.9572667
151968379.30491963,162367218.3549575,158848886.63426846,159017197.9958512
137125679.7713623,163227418.1765294,159112797.12406278,159195915.81184977
145949237.8262977,164129149.4266547,159869108.19680822,160336955.26633486
155110795.5260685,164129149.4266547,160260301.7428463,160627406.23942238
151330561.44440812,162738172.71203658,160685394.62160096,161239674.85636413
154611173.20400026,163499790.57209647,161165937.9434627,161241356.20268774
151747642.77987334,164431694.50375393,161525296.86195928,161839652.29715577
151650616.19484535,165545245.55397287,161982699.52919266,162307294.19532585
158592676.5206801,164509540.52539828,162363645.03379318,162367218.3549575
159451984.70483607,164643916.39168265,162600093.5033185,162738172.71203658
158714056.91506943,165462609.41936052,162958804.37819836,162952740.38752323
150669677.52189478,165753388.45214656,163135868.67153507,163321813.88419965
135994016.6088566,165960369.71407992,163226638.16992325,163491654.6903783
135994016.6088566,166106185.3177657,163568102.5019486,163570989.84897634
158906279.85116976,166789083.7476552,164217969.7705727,164264148.3506896
161818800.14959723,167405983.20058304,164924463.62460297,165030820.71945906
155579082.02406523,167907893.30500704,165292679.58062336,165255120.29772067
155161755.00367233,168199669.80681783,165586460.5628478,165685158.48635867
160092312.71498463,169044809.8439232,166221817.20818067,166359579.89648846
144158244.3315224,169044809.8439232,166436204.25743183,166913962.2552263
160745456.38115215,169839958.36187953,167146723.72329584,167347477.30461633
160745456.38115215,169944932.73239863,167466786.7926285,167431107.79378095
166178237.5277521,169839958.36187953,167981695.20476294,167855862.71371603
159660159.93384817,169839958.36187953,168115716.76275334,168271856.31540766
152502918.48851576,170020785.62357524,168123161.08380526,168637965.92275456
157521321.3351861,170041038.1746475,168330399.7038884,168853039.40922272
162767468.4844737,170041038.1746475,168701689.41557276,169033052.7238921
163986290.94821274,170171634.28594944,169087776.9476032,169269181.62489635
164057702.71711046,170277548.28245035,169217928.81713474,169424958.95262682
153630451.86228892,170277548.28245035,169339472.95265603,169678036.7886551
160682636.19696692,170277548.28245035,169498071.28939474,169772265.1384794
155468614.91128275,170493757.23368207,169424589.15004328,169839958.36187953
157420795.28832364,170493757.23368207,169527071.6070147,169861302.46467334
161390450.338285,170493757.23368207,169818086.33062512,170004235.36380833
161023161.39967236,170493757.23368207,169908482.84884158,170059361.77243394
161017559.71972674,170493757.23368207,169903220.07470405,170205988.91644457
169726302.77406105,170449770.72796836,170197350.40682194,170277548.28245035
169726302.77406105,170449770.72796836,170273116.35738194,170277548.28245035
160105931.5955281,170449770.72796836,170207684.39389375,170277548.28245035
157003261.85710487,170449770.72796836,170214196.0937819,170290152.10711613
170277548.28245035,170554365.7264895,170382978.31671765,170449770.72796836
170277548.28245035,170554365.7264895,170423341.01040238,170449770.72796836
170277548.28245035,170453532.00133428,170443410.39582226,170449770.72796836
170310020.6748779,170453532.00133428,170448711.7420404,170449770.72796836
160051121.16775367,170453532.00133428,170346536.4870394,170449770.72796836
149350617.24075928,170453532.00133428,170240020.413307,170449770.72796836
164366000.72793332,170453532.00133428,170390851.27738464,170453532.00133428
145716150.45050123,170453532.00133428,169928447.84413302,170453532.00133428
170449770.72796836,170453532.00133428,170452930.19759575,170453532.00133428
151712928.8564646,170453532.00133428,170084528.07007974,170453532.00133428
148725120.45764312,170453532.00133428,170213011.54161853,170453532.00133428
168133658.8468168,170453532.00133428,170408402.90010005,170453532.00133428
169035734.314136,170453532.00133428,170439354.02446228,170453532.00133428
162319988.36337355,170496928.93150315,170339863.2369011,170453532.00133428
160548548.71727863,170496928.93150315,170323916.7884427,170453532.00133428
170453532.00133428,170666154.50956783,170459102.84819043,170453532.00133428
154715628.27813467,170666154.50956783,170306887.8211526,170453532.00133428
164196601.55101696,170666154.50956783,170413846.72973856,170453532.00133428
150127888.0982165,170666154.50956783,170011252.72671136,170496928.93150315
167100473.643764,170666154.50956783,170461086.31056294,170496928.93150315
170453532.00133428,170666154.50956783,170552295.7815367,170496928.93150315
150493448.9620079,170666154.50956783,170365702.46554345,170666154.50956783
155409812.26579145,170666154.50956783,170469592.43683323,170666154.50956783
170496928.93150315,170666154.50956783,170649231.95176136,170666154.50956783
170496928.93150315,170666154.50956783,170661077.7422259,170666154.50956783
164483793.65478745,170666154.50956783,170602638.64523938,170666154.50956783
170666154.50956783,170666154.50956783,170666154.50956783,170666154.50956783
170367791.20479962,170920057.18749586,170665709.90329942,170666154.50956783
139412721.43263188,170920057.18749586,170228635.78930554,170666154.50956783
170666154.50956783,170920057.18749586,170678849.64346424,170666154.50956783
147728266.43782523,170920057.18749586,170378823.89923516,170666154.50956783
147728266.43782523,170920057.18749586,170392992.28839007,170666154.50956783
153322755.7082707,170920057.18749586,170561754.81631982,170666154.50956783
170666154.50956783,170920057.18749586,170783750.69428873,170682173.56704792
156501361.18654105,170920057.18749586,170563245.72362348,170920057.18749586
142180240.79651684,170920057.18749586,170379243.12939036,170920057.18749586
164620171.05666056,170920057.18749586,170807838.71744993,170920057.18749586
154138960.062355,170920057.18749586,170725211.48379248,170920057.18749586
170920057.18749586,170920057.18749586,170920057.18749586,170920057.18749586
170920057.18749586,170920057.18749586,170920057.18749586,170920057.18749586
158920292.83014855,170920057.18749586,170800059.5439224,170920057.18749586
155422531.5756161,170920057.18749586,170765081.93137705,170920057.18749586
164289184.81740925,170939724.1754807,170853945.13367483,170920057.18749586
167261343.97058532,170939724.1754807,170884256.73484614,170920057.18749586
170920057.18749586,170939724.1754807,170921040.5368951,170920057.18749586
153250738.04263857,170939724.1754807,170681383.2961089,170920057.18749586
170688135.5783207,170939724.1754807,170920294.67984214,170920057.18749586
170920057.18749586,170939724.1754807,170924383.92485252,170920057.18749586
155952687.5813429,170939724.1754807,170732115.7915173,170920057.18749586
155952687.5813429,170939724.1754807,170780806.9950663,170939724.1754807
162099342.79732922,170960114.42533222,170845820.8376821,170939724.1754807
165258766.27944747,170939724.1754807,170879374.5386831,170939724.1754807
163764540.01993212,170939724.1754807,170866595.64476627,170939724.1754807
148604343.34728196,171015971.9198164,170707563.62891528,170939724.1754807
166187040.20454505,171113989.9433237,170893939.99344978,170939724.1754807
162674307.15375438,171113989.9433237,170860555.3206203,170939724.1754807
