Fitness Minimum,Fitness Max,Fitness Mean,Fitness Median
23639061.453117672,26841490.575445123,25041815.28696254,25019831.335754827
23759193.883992538,26642269.561573945,25216401.532364134,25190364.860242896
24185506.14745343,26684401.753181636,25399400.75362689,25408652.900447324
24417762.33953463,26684401.753181636,25552699.919901617,25569604.402926896
24434697.125812534,26891282.30692703,25664547.634109635,25671944.674998045
24392751.675903272,26759367.404198367,25717351.886195377,25734277.40935915
24487306.42409981,27006903.3972499,25775493.815165214,25776731.137674473
24506698.093589995,27211141.72254619,25830626.79599846,25867599.60637443
24243455.448543385,27070071.371612765,25890997.09827089,25948378.846368898
24759357.332889087,27249949.370596662,25970910.51802074,25958220.509421907
24726600.35043814,27467129.187013105,26042270.780069485,25993242.227356203
24512623.180085994,27509175.24274036,26040756.864050414,26000703.615821518
24597295.9583488,27366456.586481538,26193711.880004138,26200328.552769914
24910963.55368966,27590494.75041584,26244752.931294717,26230016.147847287
24987755.413661506,27503620.38370252,26462606.371741828,26453855.23960933
25077073.63717942,27678205.966307383,26560787.831429265,26600703.03077066
25275233.159786724,28069304.27558051,26661866.008835237,26693630.295835726
24985273.425527487,27868551.885560744,26729759.42226335,26753908.651913565
25759260.123485945,28000570.895702656,26736895.047305442,26730937.048895665
25640555.02352525,27874164.918145925,26839209.847649194,26794862.413353287
25647462.625006933,28084825.25563091,26923632.34532964,26919394.747662976
26118028.172655705,28084825.25563091,27076218.768250182,27072569.903514463
25992878.011918455,28211000.471178673,27207190.768283498,27235077.064955726
25889830.242306422,28337076.464366313,27286780.116742156,27315125.06667149
26057250.997553267,28441205.065184213,27317838.286854282,27319299.80195459
26073672.15612126,28441205.065184213,27361846.66237946,27426222.41238205
26340226.038102016,28684005.146132827,27450362.09299645,27437803.601889983
25453276.775519345,28684005.146132827,27576374.65979702,27592876.249367874
25233009.69601199,28491706.843771055,27681669.270107668,27730857.387011178
26154304.009830993,28756056.757184535,27800005.366253912,27872651.650860865
26601187.623875692,28770733.526186254,27845542.546291567,27897066.26609454
26464062.189118657,28968643.52082988,27837718.199834887,27883313.993471604
26699651.87690365,28968643.52082988,27963836.17179935,27990757.034958646
27076520.438477296,28968643.52082988,28121547.94591186,28094411.77968224
27216283.384368952,28968643.52082988,28226293.26059403,28227002.927728154
27285628.087476987,29211328.01360628,28322263.42869997,28311380.267047513
26571452.70392995,29354452.452156335,28413279.085947666,28426318.880706266
27358346.974072162,29373129.467434473,28494984.05959588,28554442.071791466
27466206.789421663,29373129.467434473,28614738.76533028,28647036.24524156
27244976.023478262,29518230.77191875,28666080.683353957,28756837.850964125
27683497.60033889,29518230.77191875,28730336.573020604,28766087.587746482
28054642.830461062,29518230.77191875,28791164.39136432,28775337.32452884
27807536.539443508,29603645.144441232,28920921.718002897,28979746.72650745
27623871.571576633,29640278.776386566,28947808.272262413,28971507.56313628
27216419.690682188,29866827.722093865,28978976.34810499,29024197.83910625
27193120.735668242,29866827.722093865,29000955.91402798,29034223.77669309
28062929.666074246,29866827.722093865,29132584.357888438,29158447.73350224
28334724.466051005,30060063.590135165,29206385.271633517,29247133.01031476
27555329.826565713,30060063.590135165,29301974.5180707,29309472.046193972
27555329.826565713,30060063.590135165,29324812.608389564,29340947.212051775
28422458.90060378,30060063.590135165,29472124.244790282,29450260.431838922
27685962.359842226,30153206.826840475,29582027.27647457,29597764.32358187
28098744.19455576,30328982.775885,29732400.646120436,29741922.226978518
27915340.298993237,30333767.326591767,29803522.6405896,29859010.103352282
28677207.900876243,30434172.686482623,29880289.54275177,29905616.61587903
29062708.707335405,30328982.775885,29979955.97579293,29971385.090594735
27167703.621231318,30497770.9665946,30026529.6707482,30063656.153270934
27557517.932962358,30510165.65804197,30089918.16221724,30146507.454446748
27922504.046196915,30510165.65804197,30120537.15250528,30185826.493666723
29471009.853040077,30594128.71605777,30250376.69188913,30288894.337058026
29397205.881231107,30657578.311155073,30336382.584102605,30324099.123671047
29867345.660680212,30808068.997829713,30389326.578195,30416304.389251478
29925780.02810671,30895823.7677541,30486896.64035585,30487984.079151474
30147262.62932509,30926692.396629363,30558699.9065455,30561563.554890227
27712135.47829424,30926692.396629363,30581380.345409565,30594128.71605777
28973384.260105327,30936878.850488015,30643905.436232574,30635308.548793584
29181675.740148276,30947265.389563307,30714463.804240573,30745780.547779955
30520376.516335174,30949867.864289396,30806989.99221111,30836151.953135185
27215239.007884555,30949867.864289396,30834888.0947497,30922812.348305464
30635308.548793584,30949867.864289396,30907610.794848204,30926692.396629363
30640082.731293827,30949867.864289396,30925461.92042592,30926692.396629363
30895823.7677541,30949867.864289396,30939400.823258474,30947265.389563307
30926692.396629363,30949867.864289396,30944111.472174715,30947265.389563307
30926692.396629363,30949867.864289396,30947358.272097576,30949867.864289396
29405217.660647936,30949867.864289396,30918346.49386282,30949867.864289396
30470313.551965803,30949867.864289396,30944476.22002791,30949867.864289396
28864661.25371474,30949867.864289396,30919151.921812117,30949867.864289396
28864661.25371474,30949867.864289396,30929015.79818365,30949867.864289396
28971575.111789636,30949867.864289396,30930084.936764397,30949867.864289396
30470228.42521058,30949867.864289396,30941080.802370064,30949867.864289396
30949867.864289396,31005992.875307724,30950510.77744099,30949867.864289396
30153968.627859548,31005992.875307724,30943194.69822829,30949867.864289396
30175188.164526977,31005992.875307724,30940878.3782191,30949867.864289396
30949867.864289396,31005992.875307724,30956803.279525515,30949867.864289396
30935258.48306589,31005992.875307724,30964839.70765874,30949867.864289396
29950935.374572657,31005992.875307724,30952474.769761138,30953951.016360052
29569564.675959334,31005992.875307724,30965757.393893503,30968870.137710415
30949867.864289396,31005992.875307724,30993737.184730772,31005992.875307724
30275278.774691835,31005992.875307724,30990916.941600844,31005992.875307724
30516183.86594473,31005992.875307724,30994114.157195263,31005992.875307724
30744741.747206792,31005992.875307724,31003380.364026714,31005992.875307724
28360917.382215776,31005992.875307724,30943465.111163102,31005992.875307724
30104701.39033156,31041720.40509031,30997337.235755786,31005992.875307724
27224253.633390334,31041720.40509031,30941383.994104534,31005992.875307724
27872686.45803138,31041720.40509031,30965529.447458573,31005992.875307724
28288967.29143188,31041720.40509031,30970396.24822828,31005992.875307724
28288967.29143188,31052435.525463074,30980074.013213046,31005992.875307724
31005992.875307724,31052435.525463074,31015603.48666238,31005992.875307724
30070156.76651431,31052435.525463074,31010682.642736774,31005992.875307724
30996001.824739628,31052435.525463074,31027436.63387532,31041720.40509031
29414237.966127343,31052435.525463074,31017914.21845774,31041720.40509031
27449128.195360534,31052435.525463074,31001728.722524602,31041720.40509031
31005992.875307724,31052435.525463074,31041291.486419197,31041720.40509031
31041720.40509031,31097112.92050241,31043238.69107798,31041720.40509031
30794283.54541356,31097112.92050241,31042157.288129672,31041720.40509031
30847118.036730304,31097112.92050241,31044828.657117393,31041720.40509031
26538980.052118666,31097112.92050241,31002194.91834065,31052435.525463074
29234119.109710194,31097112.92050241,31023209.421036605,31052435.525463074
28505620.498017497,31097112.92050241,31010482.32476442,31052435.525463074
29298103.507647634,31097112.92050241,31028452.001877844,31052435.525463074
29298103.507647634,31097112.92050241,31040525.272618406,31052435.525463074
28701942.869874135,31097112.92050241,31041887.04346859,31052435.525463074
28325980.01143442,31203660.78223595,31024060.460260715,31052435.525463074
28645644.300594732,31097959.357340053,31058309.93225912,31097112.92050241
30652668.28777516,31097112.92050241,31083732.99516727,31097112.92050241
31052435.525463074,31097112.92050241,31091304.859147295,31097112.92050241
31052435.525463074,31097112.92050241,31095325.824700836,31097112.92050241
30234232.22592301,31097112.92050241,31084392.46977779,31097112.92050241
30570664.086476244,31097112.92050241,31091848.432162147,31097112.92050241
30805964.07523901,31097112.92050241,31093266.217773307,31097112.92050241
31097112.92050241,31097112.92050241,31097112.92050241,31097112.92050241
31097112.92050241,31097112.92050241,31097112.92050241,31097112.92050241
31097112.92050241,31152375.5981953,31097665.54727934,31097112.92050241
27873459.70084881,31152375.5981953,31065429.015082803,31097112.92050241
29630430.548153788,31097112.92050241,31077892.981932238,31097112.92050241
31097112.92050241,31097112.92050241,31097112.92050241,31097112.92050241
31097112.92050241,31097112.92050241,31097112.92050241,31097112.92050241
31097112.92050241,31097112.92050241,31097112.92050241,31097112.92050241
30645284.301519133,31097112.92050241,31088776.963475235,31097112.92050241
28231938.004441276,31097112.92050241,31051780.99669721,31097112.92050241
30715345.836768217,31097112.92050241,31093295.249665067,31097112.92050241
30675264.7365553,31097112.92050241,31092894.43866294,31097112.92050241
29087679.106640875,31097112.92050241,31050830.96042976,31097112.92050241
31097112.92050241,31097112.92050241,31097112.92050241,31097112.92050241
