Cost
128030903.36288261
127305638.59390134
127296699.0085526
127277158.99561958
127187729.99421072
127177072.36742117
127092222.48315072
126277847.14572279
126123539.94832204
126099316.74368846
125748295.26649044
124750768.41192879
124747491.57935119
124701246.75981553
124589916.32765481
124571308.41076967
124531502.10165735
124420072.45748432
124405949.95637664
124267304.85953055
124255564.80022247
123838909.02672271
123438223.64811608
123416218.93824513
123370172.16385722
122181665.88736606
121997224.98668297
121976380.07843234
121975767.54373145
121596674.08581044
121434992.11954069
121399106.64624304
120456383.26266536
120302446.18968302
120119466.37594622
119862593.71556768
119852681.32412712
119657931.22717182
119613498.39102235
119611819.74368896
119604697.7150262
119424126.1958171
119339638.55847183
118448237.97329508
118341828.90690272
118167781.97427021
117722758.73695324
117647392.43648697
117408323.48927869
117379227.81096007
117369168.88393953
117364822.25589934
117322268.26418571
117268721.46417566
117158715.89879505
116270557.9625345
115965564.52948102
115853649.5949771
115853527.74754547
115841729.20930475
115741705.70253137
115711146.86080667
115614132.47125648
115569119.7479928
115456921.728752
114334807.60251294
114295292.38254634
114069045.39645053
113348852.9923236
113065254.36938718
111878041.47338308
111770381.91144425
111763083.6549927
111741550.12762302
111704683.32154901
111692716.89548557
111690402.39244227
111526387.83575727
111339070.83214721
111134250.4319514
111102132.7680696
110709862.50223322
110680525.24771477
110656577.50219406
110651321.60479105
110433638.18774877
110425317.24847835
110421097.47985649
109665787.9331024
109664235.04529992
109266800.6455498
108456232.33345227
108078865.48944509
108028059.17707345
108027772.46312548
107555464.35574052
107457826.8870081
107412498.82050805
107343625.10049626
107312365.09614265
107248295.20563386
107216911.89126956
107119365.50867908
107070573.1087265
106864629.9679244
106857420.56837563
106702729.29038511
106638739.64202705
106583076.93815544
106580481.1622251
107132406.17979848
107008978.7851182
106992841.16203845
106913418.05197135
106868660.58025731
106081432.60053118
105961767.06854701
104622363.3048589
104604496.19806498
104570901.98346373
104426400.84795381
104425346.7451158
103916002.72807786
103830256.26196316
103826109.6035788
103679964.47790393
103673601.0141252
103618073.08888781
103617275.87607925
103535247.75755668
103451489.04674864
103291042.58904551
103286287.37932976
102176546.19690792
102135325.16390616
102073973.08083856
102041622.00558023
101793857.42624877
101876002.13175842
101872501.51744123
101870074.91533068
101858269.8453597
101113353.36678742
101001371.95554611
100988603.36439987
100981365.12947649
100853763.04731621
100037295.2050549
100037285.05602798
100027901.48207366
99865936.8072956
99865426.24056841
98789672.85679623
98781273.0702416
98762242.67458437
98762222.23637103
98647091.9304383
98490595.93399523
97683591.61328773
97643448.69862401
97497389.75456654
97483995.64481777
96020544.9439507
95887706.64115815
95810770.68495297
95506882.15296446
94726095.8360648
93695175.79261419
93638980.62342952
93562642.30441082
93514894.19387563
92737195.58498494
92584830.4243001
92574647.05240121
92573689.03178677
92415363.58016346
92309261.90940024
92237783.4062482
92188681.2905596
90897297.31185332
90822317.21449947
90532771.64300136
90450731.45081133
90415364.76846287
89408375.97058976
89402616.27784848
89314960.63589454
89305307.24450783
89216070.07292601
89197035.7726608
89055816.73718706
89046991.95590317
89041853.94489425
87923672.54263265
87067955.07118212
87010590.05943744
86892917.47779019
86826412.88709427
86788208.45635103
86551009.74699788
86449900.33162284
86388724.65337704
86388362.7853378
86387425.12544686
86320653.16955718
86311434.18873
86309893.00572126
86166957.55456775
86166468.6173879
86149355.1309682
86145919.71082471
86095937.58327383
85948144.64092554
85944216.58433273
85915678.67132145
85759984.40198815
85695151.38265553
84825204.24768226
84784967.9258989
84783964.67887124
84757260.31319556
84622892.31019989
84610144.14494193
83725154.40293814
83686245.34302975
83288632.70829508
83274087.09190138
83119103.83355764
83073435.32526836
83025247.14289184
83009472.46356314
82994706.6758068
82914396.25858529
82911766.53870015
82884006.26189944
82874885.46076839
82864647.63496554
82864143.30742094
82853088.19630346
82625067.86527845
82591093.00105016
81544884.86071686
81522447.51194894
81505220.6035897
81495911.16402689
81486536.89867277
81431235.30681762
81410604.67188297
81268829.7438196
81236524.90949765
81232299.92811042
81229771.75443564
81229058.09212339
81216110.88666302
81192622.77705842
81127934.60283963
80334383.07800558
80282282.82419229
80274725.8966698
80272099.5797375
80239349.70329711
80238897.52282217
80231991.13542756
80161258.1241642
80132147.84116812
80074890.92214043
80021739.46085174
79981568.24060574
79783835.8966349
