Cost
136008017.68063977
134780646.498519
134527989.17526582
133187633.73533669
133080018.56443378
133064146.84741
132901332.13541876
132857256.13607289
132082802.79354791
132076878.77341339
132061017.2324152
131940127.29265755
131192213.84080756
131071598.82364045
131064885.9727096
131035954.69710332
130976224.47381747
130857052.36133228
130697250.80849294
130691412.44685186
130593319.84967433
130288225.93540885
130195712.45148803
129790551.86990818
129588997.17694905
128839519.86069015
128738209.38271326
128249123.23055789
128105211.38878147
128084138.47577721
128071140.92093228
127901636.15379566
127826774.5884826
127800550.30402765
127789983.56705418
127774507.03343305
127526450.72538768
126470370.63076225
126461689.78595558
126355321.76932913
126278238.07334754
126086157.56016065
126036923.35829729
125155929.55490117
125082158.37548265
124350386.24378414
124348708.84740287
123898532.58524577
123106683.2532992
121800314.33739074
121581885.92832917
121512872.8488361
121508526.57678288
121416433.66096166
121407061.33959696
121209238.69251382
121169699.84938021
121143242.13655174
121137913.48643091
121094788.3031501
121073162.741979
121053546.72939353
120109125.64660102
120075384.37486207
119260933.78629549
119194062.58646928
119100974.71133119
118836752.07153209
118700386.3727236
118662470.65151004
118640534.44262357
118458779.3323886
118453516.64382827
117714797.54025963
117441777.81087863
117437797.56824099
116030294.85709092
115926702.75029872
115921113.51455629
115753016.19279675
114939008.73671576
114907567.98330204
114893980.20230861
114891648.33288549
114868765.94371437
114425474.93809222
113582311.48038562
113397092.51821718
113361366.80058385
113255885.70715353
112140358.69869258
112090768.4788588
112006910.33080164
112005891.3644624
111937106.39877057
111912610.02488954
111888357.61028942
111740769.68512285
111714734.19591701
111557387.81574205
110314541.13715708
110302709.9280753
110200980.94770564
109913386.13217168
109034516.75773293
109012465.2367925
109006292.49513309
108986463.58227548
108948616.82837248
108944773.71592534
108917390.38179788
108766200.04481168
108552801.41725746
107724481.67380251
107669137.08259356
107649018.95521003
107643537.44936459
107501772.4296662
107472500.62224795
107214120.3745295
106922593.90198898
105989382.33782856
105971975.89879937
105924312.82680883
105903645.00578396
105834403.80001144
105755192.09715627
105718746.07674684
105610549.9311504
105598189.81255065
105289280.13412008
104906067.84879017
104468334.59437437
104466864.10061675
104382219.50381546
104242304.79152855
104181278.28136511
103907187.08201215
103854637.42509718
103682560.33327949
103637731.1728677
103625743.55513261
103620501.41008897
103585233.47676496
103572770.802373
102276536.10518521
102255031.51234068
102247690.71038242
101597419.27459872
101499242.38568564
101493521.20246242
101475072.3037107
101420989.29782659
101364274.02546458
100327541.31012663
100294672.70898624
99491052.35248175
99482512.59950042
99180607.23797785
99034092.2005921
98029657.81100793
97895532.9289357
97895094.83470207
97503067.04205191
97476384.28001754
97463840.3113487
97106979.78834814
97100787.75510472
96326247.82131363
96208009.26963101
96198939.84896621
96128475.18595448
95231533.69887234
95167373.5305582
94992082.4098118
94180278.66076648
94101128.78952311
94072005.63679764
93951509.52949913
93947812.75464588
93944692.8903054
93919149.20584758
93819882.18458498
93791564.82772622
93652733.7149011
93635193.14018367
92676838.13639493
92480574.36662984
92478768.75814456
92381708.92533784
92282253.49748367
